Gene_Id	Homologs
lmo2746	Listeria monocytogenes EGD;LMON_RS14045;WP_003722106.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13995;WP_003722106.1;1.0;;
lmo2514	Listeria monocytogenes EGD;LMON_RS12810;WP_003722646.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12760;WP_003722646.1;1.0;;
lmo1692	Listeria monocytogenes EGD;LMON_RS08855;WP_014600907.1;0.987013;;Listeria monocytogenes 10403S;LMRG_RS08555;WP_014600907.1;0.987013;;
lmo2612	Listeria monocytogenes EGD;LMON_RS13365;WP_003723679.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13315;WP_003723679.1;1.0;;
lmo1326	Listeria monocytogenes EGD;LMON_RS06900;WP_003722457.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06595;WP_003722457.1;1.0;;
lmo2155	Listeria monocytogenes EGD;LMON_RS11235;WP_003722279.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10935;WP_003722279.1;1.0;;
lmo2844	Listeria monocytogenes EGD;LMON_RS14515;WP_009930643.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14470;WP_009930643.1;1.0;;
lmo0403	Listeria monocytogenes EGD;LMON_RS02080;WP_003723116.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02080;WP_003723116.1;1.0;;
lmo1924	Listeria monocytogenes EGD;LMON_RS10025;WP_014600966.1;0.9891008;;Listeria monocytogenes 10403S;LMRG_RS09725;WP_014600966.1;0.9891008;;
lmo2527	Listeria monocytogenes EGD;LMON_RS12875;WP_003723460.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12825;WP_003723460.1;1.0;;
lmo2231	Listeria monocytogenes EGD;LMON_RS11615;WP_003723362.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11315;WP_003723362.1;1.0;;
lmo1370	Listeria monocytogenes EGD;LMON_RS07120;WP_003722496.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06815;WP_003722496.1;1.0;;
lmo1978	Listeria monocytogenes EGD;LMON_RS10295;WP_003723144.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09995;WP_003723144.1;1.0;;
lmo2826	Listeria monocytogenes EGD;LMON_RS14425;WP_014601241.1;0.9947644;;Listeria monocytogenes 10403S;LMRG_RS14380;WP_014601241.1;0.9947644;;
lmo1117	Listeria monocytogenes EGD;LMON_RS05530;WP_014600727.1;0.9745763;;Listeria monocytogenes 10403S;LMRG_RS05530;WP_014600727.1;0.9745763;;
lmo0825	Listeria monocytogenes EGD;LMON_RS04140;WP_003721392.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04140;WP_003721392.1;1.0;;
lmo2424	Listeria monocytogenes EGD;LMON_RS12355;WP_003723326.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12305;WP_003723326.1;1.0;;
lmo0762	Listeria monocytogenes EGD;LMON_RS03825;WP_003721879.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03825;WP_003721879.1;1.0;;
lmo0102	Listeria monocytogenes EGD;LMON_RS00500;WP_003732214.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00500;WP_003732214.1;1.0;;
lmo0358	Listeria monocytogenes EGD;LMON_RS01850;WP_003723209.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01850;WP_003723209.1;1.0;;
lmo0508	Listeria monocytogenes EGD;LMON_RS02540;WP_014600548.1;0.9929078;;Listeria monocytogenes 10403S;LMRG_RS02540;WP_014600548.1;0.9929078;;
lmo1468	Listeria monocytogenes EGD;LMON_RS07610;WP_003736634.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07305;WP_003736634.1;1.0;;
lmo1673	Listeria monocytogenes EGD;LMON_RS08640;WP_003726089.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08340;WP_003726089.1;1.0;;
lmo1054	Listeria monocytogenes EGD;LMON_RS05310;WP_003722681.1;0.9981618;;Listeria monocytogenes 10403S;LMRG_RS05310;WP_003722681.1;0.9981618;;
lmo2329	Listeria monocytogenes EGD;LMON_RS06170;WP_014930884.1;0.42405063;;Listeria monocytogenes 10403S;LMRG_RS11735;WP_014601102.1;0.6708861;;
lmo1215	Listeria monocytogenes EGD;LMON_RS06025;WP_003734016.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06025;WP_003734016.1;1.0;;
lmo0472	
lmo0727	Listeria monocytogenes EGD;LMON_RS03650;WP_003732898.1;0.9966722;;Listeria monocytogenes 10403S;LMRG_RS03650;WP_003732898.1;0.9966722;;
lmo2076	Listeria monocytogenes EGD;LMON_RS10785;WP_009925883.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10485;WP_009925883.1;1.0;;
lmo0861	Listeria monocytogenes EGD;LMON_RS04310;WP_003721426.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04310;WP_003721426.1;1.0;;
lmo0607	Listeria monocytogenes EGD;LMON_RS03040;WP_003732631.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03040;WP_003732631.1;1.0;;
lmo0202	Listeria monocytogenes EGD;LMON_RS00975;WP_003722731.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00975;WP_003722731.1;1.0;;
lmo1915	Listeria monocytogenes EGD;LMON_RS09980;WP_014600963.1;0.9798903;;Listeria monocytogenes 10403S;LMRG_RS09680;WP_014600963.1;0.9798903;;
lmo0457	Listeria monocytogenes EGD;LMON_RS02340;WP_003721245.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02340;WP_003721245.1;1.0;;
lmo0920	Listeria monocytogenes EGD;LMON_RS04635;WP_014600682.1;0.95086706;;Listeria monocytogenes 10403S;LMRG_RS04635;WP_014600682.1;0.95086706;;
lmo2562	Listeria monocytogenes EGD;LMON_RS13050;WP_003723610.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13000;WP_003723610.1;1.0;;
lmo1736	Listeria monocytogenes EGD;LMON_RS09070;WP_009932115.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08770;WP_009932115.1;1.0;;
lmo1380	Listeria monocytogenes EGD;LMON_RS07170;WP_003722506.1;0.9892473;;Listeria monocytogenes 10403S;LMRG_RS06865;WP_003722506.1;0.9892473;;
lmo1968	Listeria monocytogenes EGD;LMON_RS10245;WP_003732022.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09945;WP_003732022.1;1.0;;
lmo1152	Listeria monocytogenes EGD;LMON_RS05710;WP_003732739.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05710;WP_003732739.1;1.0;;
lmo1638	Listeria monocytogenes EGD;LMON_RS08465;WP_014600879.1;0.99691355;;Listeria monocytogenes 10403S;LMRG_RS08165;WP_014600879.1;0.99691355;;
lmo0323	Listeria monocytogenes EGD;LMON_RS01680;WP_014600471.1;0.9765625;;Listeria monocytogenes 10403S;LMRG_RS01680;WP_014600471.1;0.9765625;;
lmo2035	Listeria monocytogenes EGD;LMON_RS10580;WP_009930513.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10280;WP_009930513.1;1.0;;
lmo1019	Listeria monocytogenes EGD;LMON_RS05135;WP_014600704.1;0.99310344;;Listeria monocytogenes 10403S;LMRG_RS05135;WP_014600704.1;0.99310344;;
lmo2648	Listeria monocytogenes EGD;LMON_RS13545;WP_014601179.1;0.9969697;;Listeria monocytogenes 10403S;LMRG_RS13495;WP_014601179.1;0.9969697;;
lmo2365	Listeria monocytogenes EGD;LMON_RS11965;WP_025283101.1;0.9919355;;Listeria monocytogenes 10403S;LMRG_RS11915;WP_003731848.1;0.99462366;;
lmo1250	Listeria monocytogenes EGD;LMON_RS06510;WP_003723548.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06205;WP_003723548.1;1.0;;
lmo2133	Listeria monocytogenes EGD;LMON_RS11115;WP_003722257.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10815;WP_003722257.1;1.0;;
lmo0422	Listeria monocytogenes EGD;LMON_RS02170;WP_014600508.1;0.97902095;;Listeria monocytogenes 10403S;LMRG_RS02170;WP_014600508.1;0.97902095;;
lmo0237	Listeria monocytogenes EGD;LMON_RS01230;WP_014600422.1;0.99185336;;Listeria monocytogenes 10403S;LMRG_RS01230;WP_014600422.1;0.99185336;;
lmo1869	Listeria monocytogenes EGD;LMON_RS09750;WP_003725823.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09450;WP_003725823.1;1.0;;
lmo0004	Listeria monocytogenes EGD;LMON_RS00020;WP_010958651.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00020;WP_010958651.1;1.0;;
lmo2689a	
lmo0057	Listeria monocytogenes EGD;LMON_RS00290;WP_014600353.1;0.9934457;;Listeria monocytogenes 10403S;LMRG_RS00290;WP_014600353.1;0.9934457;;
lmo1771	Listeria monocytogenes EGD;LMON_RS09245;WP_003722248.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08945;WP_003722248.1;1.0;;
lmo1348	Listeria monocytogenes EGD;LMON_RS07010;WP_014600804.1;0.99723756;;Listeria monocytogenes 10403S;LMRG_RS06705;WP_014600804.1;0.99723756;;
lmo1540	Listeria monocytogenes EGD;LMON_RS07970;WP_003726866.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07665;WP_003726866.1;1.0;;
lmo1139	Listeria monocytogenes EGD;LMON_RS05645;WP_009933017.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05645;WP_009933017.1;1.0;;
lmo1184	Listeria monocytogenes EGD;LMON_RS05870;WP_014600762.1;0.98876405;;Listeria monocytogenes 10403S;LMRG_RS05870;WP_014600762.1;0.98876405;;
lmo2209	Listeria monocytogenes EGD;LMON_RS11505;WP_014601051.1;0.99233717;;Listeria monocytogenes 10403S;LMRG_RS11205;WP_014601051.1;0.99233717;;
lmo2759	Listeria monocytogenes EGD;LMON_RS14110;WP_003722119.1;0.9886364;;Listeria monocytogenes 10403S;LMRG_RS14060;WP_003722119.1;0.9886364;;
lmo2804	Listeria monocytogenes EGD;LMON_RS14325;WP_014601230.1;0.9461358;;Listeria monocytogenes 10403S;LMRG_RS14280;WP_014601230.1;0.9461358;;
lmo1393	Listeria monocytogenes EGD;LMON_RS07235;WP_014600815.1;0.9929907;;Listeria monocytogenes 10403S;LMRG_RS06930;WP_014600815.1;0.9929907;;
lmo0885	Listeria monocytogenes EGD;LMON_RS04430;WP_003721452.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04430;WP_003721452.1;1.0;;
lmo0803	Listeria monocytogenes EGD;LMON_RS04030;WP_014600638.1;0.9941349;;Listeria monocytogenes 10403S;LMRG_RS04030;WP_014600638.1;0.9941349;;
lmo0740	Listeria monocytogenes EGD;LMON_RS03715;WP_010989554.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03715;WP_010989554.1;1.0;;
lmo2446	Listeria monocytogenes EGD;LMON_RS12465;WP_010989995.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12415;WP_010989995.1;1.0;;
lmo0080	
lmo1446	Listeria monocytogenes EGD;LMON_RS07500;WP_009933330.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07195;WP_009933330.1;1.0;;
lmo0486	Listeria monocytogenes EGD;LMON_RS02430;WP_003718584.1;0.98214287;;Listeria monocytogenes 10403S;LMRG_RS02430;WP_003718584.1;0.98214287;;
lmo2549	Listeria monocytogenes EGD;LMON_RS12985;WP_003724105.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12935;WP_003724105.1;1.0;;
lmo1237	Listeria monocytogenes EGD;LMON_RS06135;WP_003723856.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06135;WP_003723856.1;1.0;;
lmo1282	Listeria monocytogenes EGD;LMON_RS06680;WP_003724130.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06375;WP_003724130.1;1.0;;
lmo2307	Listeria monocytogenes EGD;LMON_RS00565;WP_003732219.1;0.3;;Listeria monocytogenes 10403S;LMRG_RS00565;WP_003732219.1;0.3;;
lmo2066	Listeria monocytogenes EGD;LMON_RS10735;WP_003763314.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10435;WP_003763314.1;1.0;;
lmo0705	Listeria monocytogenes EGD;LMON_RS03540;WP_003733169.1;0.9980237;;Listeria monocytogenes 10403S;LMRG_RS03540;WP_003733169.1;0.9980237;;
lmo1856	Listeria monocytogenes EGD;LMON_RS09685;WP_014600950.1;0.99570817;;Listeria monocytogenes 10403S;LMRG_RS09385;WP_014600950.1;0.99570817;;
lmo0839	Listeria monocytogenes EGD;LMON_RS04200;WP_009932658.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04200;WP_009932658.1;1.0;;
lmo0584	Listeria monocytogenes EGD;LMON_RS02920;WP_003723390.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02920;WP_014600576.1;0.99743587;;
lmo1758	Listeria monocytogenes EGD;LMON_RS09180;WP_014600923.1;0.99552906;;Listeria monocytogenes 10403S;LMRG_RS08880;WP_014600923.1;0.99552906;;
lmo1505	Listeria monocytogenes EGD;LMON_RS07795;WP_003723691.1;0.995671;;Listeria monocytogenes 10403S;LMRG_RS07490;WP_003723691.1;0.995671;;
lmo1683	Listeria monocytogenes EGD;LMON_RS08810;WP_003733104.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08510;WP_003733104.1;1.0;;
lmo0180	Listeria monocytogenes EGD;LMON_RS00865;WP_003722710.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00865;WP_003722710.1;1.0;;
lmo1335	Listeria monocytogenes EGD;LMON_RS06945;WP_003719608.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06640;WP_003719608.1;1.0;;
lmo2661	Listeria monocytogenes EGD;LMON_RS13610;WP_014601182.1;0.9910714;;Listeria monocytogenes 10403S;LMRG_RS13560;WP_014601182.1;0.9910714;;
lmo1174	Listeria monocytogenes EGD;LMON_RS05820;WP_014600758.1;0.9936575;;Listeria monocytogenes 10403S;LMRG_RS05820;WP_014600758.1;0.9936575;;
lmo0943	Listeria monocytogenes EGD;LMON_RS04750;WP_003719147.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04750;WP_003719147.1;1.0;;
lmo2244	Listeria monocytogenes EGD;LMON_RS11680;WP_003731874.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11380;WP_003731874.1;1.0;;
lmo0115	Listeria monocytogenes EGD;LMON_RS00565;WP_003732219.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00565;WP_003732219.1;1.0;;
lmo2411	Listeria monocytogenes EGD;LMON_RS12290;WP_014601121.1;0.9978448;;Listeria monocytogenes 10403S;LMRG_RS12240;WP_014601121.1;0.9978448;;
lmo1660	Listeria monocytogenes EGD;LMON_RS08575;WP_022741847.1;0.99750936;;Listeria monocytogenes 10403S;LMRG_RS08275;WP_022741847.1;0.99750936;;
lmo1781	Listeria monocytogenes EGD;LMON_RS09310;WP_014600935.1;0.98295456;;Listeria monocytogenes 10403S;LMRG_RS09010;WP_014600935.1;0.98295456;;
lmo2013	Listeria monocytogenes EGD;LMON_RS10470;WP_014930998.1;0.983871;;Listeria monocytogenes 10403S;LMRG_RS10170;WP_014600981.1;0.9861751;;
lmo0345	Listeria monocytogenes EGD;LMON_RS01785;WP_003728150.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01785;WP_003728150.1;1.0;;
lmo1272	Listeria monocytogenes EGD;LMON_RS06630;WP_003723890.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06325;WP_003723890.1;1.0;;
lmo0215	Listeria monocytogenes EGD;LMON_RS01040;WP_003733153.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01040;WP_003733153.1;1.0;;
lmo2111	Listeria monocytogenes EGD;LMON_RS10980;WP_003731935.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10680;WP_003731935.1;1.0;;
lmo2343	Listeria monocytogenes EGD;LMON_RS11860;WP_014601106.1;0.9840909;;Listeria monocytogenes 10403S;LMRG_RS11810;WP_014601106.1;0.9840909;;
lmo2706	Listeria monocytogenes EGD;LMON_RS13845;WP_003727657.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13795;WP_003727657.1;1.0;;
lmo1041	Listeria monocytogenes EGD;LMON_RS05245;WP_003732684.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05245;WP_003732684.1;1.0;;
lmo1562	Listeria monocytogenes EGD;LMON_RS08080;WP_003723246.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07775;WP_003723246.1;1.0;;
lmo0444	Listeria monocytogenes EGD;LMON_RS02275;WP_014600522.1;0.99568033;;Listeria monocytogenes 10403S;LMRG_RS02275;WP_014600522.1;0.99568033;;
lmo1880	Listeria monocytogenes EGD;LMON_RS09800;WP_003732066.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09500;WP_003732066.1;1.0;;
lmo0642	Listeria monocytogenes EGD;LMON_RS03225;WP_003722841.1;0.9917355;;Listeria monocytogenes 10403S;LMRG_RS03225;WP_003722841.1;0.9917355;;
lmo2778	Listeria monocytogenes EGD;LMON_RS14190;WP_003732128.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14145;WP_003732128.1;1.0;;
lmo1161	Listeria monocytogenes EGD;LMON_RS05755;WP_003721559.1;0.98566306;;Listeria monocytogenes 10403S;LMRG_RS05755;WP_003721559.1;0.98566306;;
lmo1727	Listeria monocytogenes EGD;LMON_RS09025;WP_003722204.1;0.99688476;;Listeria monocytogenes 10403S;LMRG_RS08725;WP_003722204.1;0.99688476;;
lmo0907	Listeria monocytogenes EGD;LMON_RS04570;WP_003732396.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04570;WP_003732396.1;1.0;;
lmo2187	Listeria monocytogenes EGD;LMON_RS11395;WP_003722311.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11095;WP_003722311.1;1.0;;
lmo2616	Listeria monocytogenes EGD;LMON_RS13385;WP_003739848.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13335;WP_003739848.1;1.0;;
lmo0718	Listeria monocytogenes EGD;LMON_RS03605;WP_010989550.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03605;WP_010989550.1;1.0;;
lmo0146	
lmo1629	Listeria monocytogenes EGD;LMON_RS08420;WP_003723935.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08120;WP_003723935.1;1.0;;
lmo0314	Listeria monocytogenes EGD;LMON_RS01640;WP_014600464.1;0.9808429;;Listeria monocytogenes 10403S;LMRG_RS01640;WP_014600464.1;0.9808429;;
lmo2571	Listeria monocytogenes EGD;LMON_RS13095;WP_003733267.1;0.99523807;;Listeria monocytogenes 10403S;LMRG_RS13045;WP_003733267.1;0.99523807;;
lmo1259	Listeria monocytogenes EGD;LMON_RS06565;WP_003723560.1;0.99759036;;Listeria monocytogenes 10403S;LMRG_RS06260;WP_014600788.1;0.9951807;;
lmo1304	Listeria monocytogenes EGD;LMON_RS06790;WP_003723440.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06485;WP_003723440.1;1.0;;
lmo2715	Listeria monocytogenes EGD;LMON_RS13890;WP_003732089.1;0.9982729;;Listeria monocytogenes 10403S;LMRG_RS13840;WP_003732089.1;0.9982729;;
lmo0413	Listeria monocytogenes EGD;LMON_RS02125;WP_003728115.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02125;WP_003728115.1;1.0;;
lmo2124	Listeria monocytogenes EGD;LMON_RS11045;WP_003722384.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10745;WP_003722384.1;1.0;;
lmo1006	Listeria monocytogenes EGD;LMON_RS05070;WP_014600702.1;0.9973753;;Listeria monocytogenes 10403S;LMRG_RS05070;WP_014600702.1;0.9973753;;
lmo0683	Listeria monocytogenes EGD;LMON_RS03430;WP_003721803.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03430;WP_003721803.1;1.0;;
lmo0816	Listeria monocytogenes EGD;LMON_RS04095;WP_014600644.1;0.9583333;;Listeria monocytogenes 10403S;LMRG_RS04095;WP_014600644.1;0.9583333;;
lmo0837	Listeria monocytogenes EGD;LMON_RS04190;WP_072219357.1;0.9926605;;Listeria monocytogenes 10403S;LMRG_RS04190;WP_072219357.1;0.9926605;;
lmo0246	Listeria monocytogenes EGD;LMON_RS01275;WP_003726896.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01275;WP_003726896.1;1.0;;
lmo1531	Listeria monocytogenes EGD;LMON_RS07925;WP_003723535.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07620;WP_003723535.1;1.0;;
lmo1357	Listeria monocytogenes EGD;LMON_RS07055;WP_003722484.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06750;WP_003722484.1;1.0;;
lmo1424	Listeria monocytogenes EGD;LMON_RS07390;WP_003721929.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07085;WP_003721929.1;1.0;;
lmo1991	Listeria monocytogenes EGD;LMON_RS10360;WP_010989860.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10060;WP_010989860.1;1.0;;
lmo2813	Listeria monocytogenes EGD;LMON_RS14360;WP_010990078.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14315;WP_010990078.1;1.0;;
lmo2222	Listeria monocytogenes EGD;LMON_RS11570;WP_014601054.1;0.9951338;;Listeria monocytogenes 10403S;LMRG_RS11270;WP_014601054.1;0.9951338;;
lmo2581	Listeria monocytogenes EGD;LMON_RS13150;WP_003733261.1;0.99723756;;Listeria monocytogenes 10403S;LMRG_RS13100;WP_003733261.1;0.99723756;;
lmo2433	Listeria monocytogenes EGD;LMON_RS12400;WP_003723335.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12350;WP_003723335.1;1.0;;
lmo0089	Listeria monocytogenes EGD;LMON_RS00435;WP_014600370.1;0.9912537;;Listeria monocytogenes 10403S;LMRG_RS00435;WP_014600370.1;0.9912537;;
lmo0521	Listeria monocytogenes EGD;LMON_RS02605;WP_003721315.1;0.9931507;;Listeria monocytogenes 10403S;LMRG_RS02605;WP_003721315.1;0.9931507;;
lmo2089	Listeria monocytogenes EGD;LMON_RS10855;WP_014601012.1;0.9971182;;Listeria monocytogenes 10403S;LMRG_RS10555;WP_014601012.1;0.9971182;;
lmo0470	
lmo2496	Listeria monocytogenes EGD;LMON_RS12720;WP_003725427.1;0.99261993;;Listeria monocytogenes 10403S;LMRG_RS12670;WP_003725427.1;0.99261993;;
lmo2680	Listeria monocytogenes EGD;LMON_RS13705;WP_003733061.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13655;WP_003733061.1;1.0;;
lmo1063	Listeria monocytogenes EGD;LMON_RS05355;WP_014600715.1;0.9864865;;Listeria monocytogenes 10403S;LMRG_RS05355;WP_014600715.1;0.9864865;;
lmo2320	
lmo1825	Listeria monocytogenes EGD;LMON_RS09530;WP_010989823.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09230;WP_010989823.1;1.0;;
lmo0620	Listeria monocytogenes EGD;LMON_RS03105;WP_014600591.1;0.99230766;;Listeria monocytogenes 10403S;LMRG_RS03105;WP_014600591.1;0.99230766;;
lmo0852	Listeria monocytogenes EGD;LMON_RS04265;WP_003721417.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04265;WP_003721417.1;1.0;;
lmo1496	Listeria monocytogenes EGD;LMON_RS07750;WP_003722004.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07445;WP_003722004.1;1.0;;
lmo0189	Listeria monocytogenes EGD;LMON_RS00910;WP_003718261.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00910;WP_003718261.1;1.0;;
lmo2594	Listeria monocytogenes EGD;LMON_RS13250;WP_014601168.1;0.90756303;;Listeria monocytogenes 10403S;LMRG_RS13200;WP_014601168.1;0.90756303;;
lmo1749	Listeria monocytogenes EGD;LMON_RS09135;WP_003722226.1;0.9936306;;Listeria monocytogenes 10403S;LMRG_RS08835;WP_003722226.1;0.9936306;;
lmo1794	Listeria monocytogenes EGD;LMON_RS09375;WP_003724050.1;0.9921875;;Listeria monocytogenes 10403S;LMRG_RS09075;WP_003724050.1;0.9921875;;
lmo0930	Listeria monocytogenes EGD;LMON_RS04680;WP_014600685.1;0.962963;;Listeria monocytogenes 10403S;LMRG_RS04680;WP_014600685.1;0.962963;;
lmo2398	Listeria monocytogenes EGD;LMON_RS12225;WP_003725592.1;0.9939759;;Listeria monocytogenes 10403S;LMRG_RS12175;WP_003725592.1;0.9939759;;
lmo0696	Listeria monocytogenes EGD;LMON_RS03495;WP_003721817.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03495;WP_003721817.1;1.0;;
lmo0124	Listeria monocytogenes EGD;LMON_RS00610;WP_003721751.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00610;WP_003721751.1;1.0;;
lmo1651	Listeria monocytogenes EGD;LMON_RS08525;WP_014600886.1;0.9916805;;Listeria monocytogenes 10403S;LMRG_RS08225;WP_014600886.1;0.9916805;;
lmo0336	Listeria monocytogenes EGD;LMON_RS01735;WP_014600479.1;0.92622954;;Listeria monocytogenes 10403S;LMRG_RS01735;WP_014600479.1;0.92622954;;
lmo1246	Listeria monocytogenes EGD;LMON_RS06490;WP_014600786.1;0.993617;;Listeria monocytogenes 10403S;LMRG_RS06185;WP_014600786.1;0.993617;;
lmo2004	Listeria monocytogenes EGD;LMON_RS10425;WP_014600980.1;0.9670782;;Listeria monocytogenes 10403S;LMRG_RS10125;WP_014600980.1;0.9670782;;
lmo1455	Listeria monocytogenes EGD;LMON_RS07545;WP_003721961.1;0.9936102;;Listeria monocytogenes 10403S;LMRG_RS07240;WP_003721961.1;0.9936102;;
lmo2102	Listeria monocytogenes EGD;LMON_RS10920;WP_014601015.1;0.88829786;;Listeria monocytogenes 10403S;LMRG_RS10620;WP_014601015.1;0.88829786;;
lmo2356	Listeria monocytogenes EGD;LMON_RS11925;WP_003723812.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11875;WP_003723812.1;1.0;;
lmo2693	Listeria monocytogenes EGD;LMON_RS13780;WP_003722053.1;0.9951923;;Listeria monocytogenes 10403S;LMRG_RS13730;WP_003722053.1;0.9951923;;
lmo1028	Listeria monocytogenes EGD;LMON_RS05180;WP_003722652.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05180;WP_003722652.1;1.0;;
lmo0794	Listeria monocytogenes EGD;LMON_RS03985;WP_010989573.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03985;WP_010989573.1;1.0;;
lmo2483	Listeria monocytogenes EGD;LMON_RS12655;WP_003722615.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12605;WP_003722615.1;1.0;;
lmo0552	Listeria monocytogenes EGD;LMON_RS02760;WP_014600566.1;0.9941691;;Listeria monocytogenes 10403S;LMRG_RS02760;WP_014600566.1;0.9941691;;
lmo0224	Listeria monocytogenes EGD;LMON_RS01090;WP_010989377.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01090;WP_010989377.1;1.0;;
