Gene_Id	Homologs
LMON_RS14075	Listeria monocytogenes EGD-e;lmo2752;NP_466274.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14025;WP_003732112.1;1.0;;
LMON_RS02430	Listeria monocytogenes EGD-e;lmo0486;NP_464014.1;0.98214287;;Listeria monocytogenes 10403S;LMRG_RS02430;WP_003718584.1;1.0;;
LMON_RS14685	Listeria monocytogenes 10403S;LMRG_RS14645;WP_003733208.1;1.0;;
LMON_RS01655	Listeria monocytogenes EGD-e;lmo0317;NP_463847.1;0.9513109;;Listeria monocytogenes 10403S;LMRG_RS01655;WP_014600467.1;1.0;;
LMON_RS11640	Listeria monocytogenes EGD-e;lmo2236;NP_465760.1;0.97231835;;Listeria monocytogenes 10403S;LMRG_RS11340;WP_014601056.1;1.0;;
LMON_RS05015	Listeria monocytogenes EGD-e;lmo0995;NP_464520.1;0.9825073;;Listeria monocytogenes 10403S;LMRG_RS05015;WP_014600698.1;1.0;;
LMON_RS00510	Listeria monocytogenes EGD-e;lmo0104;NP_463637.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00510;WP_003721730.1;1.0;;
LMON_RS07545	Listeria monocytogenes EGD-e;lmo1455;NP_464980.1;0.9936102;;Listeria monocytogenes 10403S;LMRG_RS07240;WP_003721961.1;1.0;;
LMON_RS12960	Listeria monocytogenes EGD-e;lmo2544;NP_466067.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12910;WP_003723476.1;1.0;;
LMON_RS00960	Listeria monocytogenes EGD-e;lmo0199;NP_463730.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00960;WP_003722728.1;1.0;;
LMON_RS12510	Listeria monocytogenes EGD-e;lmo2455;NP_465978.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12460;WP_003727923.1;1.0;;
LMON_RS03755	Listeria monocytogenes EGD-e;lmo0748;NP_464275.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03755;WP_003733768.1;1.0;;
LMON_RS00425	Listeria monocytogenes EGD-e;lmo0087;NP_463620.1;0.9947917;;Listeria monocytogenes 10403S;LMRG_RS00425;WP_014600369.1;1.0;;
LMON_RS13645	Listeria monocytogenes EGD-e;lmo2668;NP_466190.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13595;WP_003722025.1;1.0;;
LMON_RS02980	Listeria monocytogenes EGD-e;lmo0596;NP_464124.1;0.9942857;;Listeria monocytogenes 10403S;LMRG_RS02980;WP_014600583.1;1.0;;
LMON_RS14900	Listeria monocytogenes 10403S;LMRG_RS14855;WP_072215731.1;1.0;;
LMON_RS02885	Listeria monocytogenes EGD-e;lmo0577;NP_464105.1;0.9934211;;Listeria monocytogenes 10403S;LMRG_RS02885;WP_003723383.1;1.0;;
LMON_RS08390	Listeria monocytogenes EGD-e;lmo1623;NP_465148.1;0.9953917;;Listeria monocytogenes 10403S;LMRG_RS08090;WP_003732535.1;1.0;;
LMON_RS03890	Listeria monocytogenes EGD-e;lmo0775;NP_464302.1;0.9818182;;Listeria monocytogenes 10403S;LMRG_RS03890;WP_014600628.1;1.0;;
LMON_RS09505	Listeria monocytogenes EGD-e;lmo1820;NP_465345.1;0.9984733;;Listeria monocytogenes 10403S;LMRG_RS09205;WP_014600944.1;1.0;;
LMON_RS11010	Listeria monocytogenes EGD-e;lmo2117;NP_465641.1;0.9869281;;Listeria monocytogenes 10403S;LMRG_RS10710;WP_014601021.1;1.0;;
LMON_RS14130	Listeria monocytogenes EGD-e;lmo2763;NP_466285.1;0.9955556;;Listeria monocytogenes 10403S;LMRG_RS14080;WP_003722123.1;1.0;;
LMON_RS00020	Listeria monocytogenes EGD-e;lmo0004;NP_463537.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00020;WP_010958651.1;1.0;;
LMON_RS04630	Listeria monocytogenes EGD-e;lmo0919;NP_464445.1;0.9827916;;Listeria monocytogenes 10403S;LMRG_RS04630;WP_014600681.1;1.0;;
LMON_RS00740	Listeria monocytogenes EGD-e;lmo0154;NP_463687.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00740;WP_003723481.1;1.0;;
LMON_RS04600	Listeria monocytogenes EGD-e;lmo0913;NP_464439.1;0.99385244;;Listeria monocytogenes 10403S;LMRG_RS04600;WP_014930858.1;1.0;;
LMON_RS07800	Listeria monocytogenes EGD-e;lmo1506;NP_465031.1;0.976;;Listeria monocytogenes 10403S;LMRG_RS07495;WP_014600846.1;1.0;;
LMON_RS02265	Listeria monocytogenes EGD-e;lmo0442;NP_463971.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02265;WP_003722994.1;1.0;;
LMON_RS11940	Listeria monocytogenes EGD-e;lmo2359;NP_465882.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11890;WP_003723815.1;1.0;;
LMON_RS14735	Listeria monocytogenes 10403S;LMRG_RS14695;WP_072215864.1;1.0;;
LMON_RS07665	Listeria monocytogenes EGD-e;lmo1479;NP_465004.1;0.99835527;;Listeria monocytogenes 10403S;LMRG_RS07360;WP_003721987.1;1.0;;
LMON_RS05240	Listeria monocytogenes EGD-e;lmo1040;NP_464565.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05240;WP_003722665.1;1.0;;
LMON_RS00035	Listeria monocytogenes EGD-e;lmo0007;NP_463540.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00035;WP_003723770.1;1.0;;
LMON_RS14295	Listeria monocytogenes EGD-e;lmo2799;NP_466321.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14250;WP_003722158.1;1.0;;
LMON_RS05685	Listeria monocytogenes EGD-e;lmo1147;NP_464672.1;0.9945946;;Listeria monocytogenes 10403S;LMRG_RS05685;WP_014600748.1;1.0;;
LMON_RS14895	Listeria monocytogenes 10403S;LMRG_RS14850;WP_025283104.1;1.0;;
LMON_RS05020	Listeria monocytogenes EGD-e;lmo0996;NP_464521.1;0.9937107;;Listeria monocytogenes 10403S;LMRG_RS05020;WP_003722861.1;1.0;;
LMON_RS01765	Listeria monocytogenes EGD-e;lmo0341;NP_463871.1;0.9727273;;Listeria monocytogenes 10403S;LMRG_RS01765;WP_014600485.1;1.0;;
LMON_RS03875	Listeria monocytogenes EGD-e;lmo0772;NP_464299.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03875;WP_003721889.1;1.0;;
LMON_RS04460	Listeria monocytogenes EGD-e;lmo0891;NP_464417.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04460;WP_003738506.1;1.0;;
LMON_RS00890	Listeria monocytogenes EGD-e;lmo0185;NP_463716.1;0.99610895;;Listeria monocytogenes 10403S;LMRG_RS00890;WP_014930801.1;1.0;;
LMON_RS00715	Listeria monocytogenes EGD-e;lmo0381;NP_463911.1;0.4015748;;Listeria monocytogenes 10403S;LMRG_RS00715;WP_014600387.1;1.0;;
LMON_RS00175	Listeria monocytogenes EGD-e;lmo0035;NP_463568.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00175;WP_003721658.1;1.0;;
LMON_RS02555	Listeria monocytogenes EGD-e;lmo0511;NP_464039.1;0.99557525;;Listeria monocytogenes 10403S;LMRG_RS02555;WP_003721297.1;1.0;;
LMON_RS13815	Listeria monocytogenes EGD-e;lmo2700;NP_466222.1;0.99642855;;Listeria monocytogenes 10403S;LMRG_RS13765;WP_014601198.1;1.0;;
LMON_RS11745	Listeria monocytogenes EGD-e;lmo2257;NP_465781.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11445;WP_003731866.1;1.0;;
LMON_RS08065	Listeria monocytogenes EGD-e;lmo1559;NP_465084.1;0.9953125;;Listeria monocytogenes 10403S;LMRG_RS07760;WP_014600859.1;1.0;;
LMON_RS00275	Listeria monocytogenes EGD-e;lmo0055;NP_463588.1;0.9976744;;Listeria monocytogenes 10403S;LMRG_RS00275;WP_014600352.1;1.0;;
LMON_RS14710	Listeria monocytogenes 10403S;LMRG_RS14670;WP_072217140.1;1.0;;
LMON_RS11610	Listeria monocytogenes EGD-e;lmo2230;NP_465754.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11310;WP_003723361.1;1.0;;
LMON_RS11725	Listeria monocytogenes EGD-e;lmo2253;NP_465777.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11425;WP_009931351.1;1.0;;
LMON_RS04060	Listeria monocytogenes EGD-e;lmo0809;NP_464336.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04060;WP_003721373.1;1.0;;
LMON_RS08140	Listeria monocytogenes EGD-e;lmo1574;NP_465099.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07835;WP_010989746.1;1.0;;
LMON_RS10695	Listeria monocytogenes EGD-e;lmo2058;NP_465582.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10395;WP_003731964.1;1.0;;
LMON_RS09165	Listeria monocytogenes EGD-e;lmo1755;NP_465280.1;0.99792963;;Listeria monocytogenes 10403S;LMRG_RS08865;WP_014600922.1;1.0;;
LMON_RS11355	Listeria monocytogenes EGD-e;lmo2179;NP_465703.1;0.9965278;;Listeria monocytogenes 10403S;LMRG_RS11055;WP_014601043.1;1.0;;
LMON_RS08420	Listeria monocytogenes EGD-e;lmo1629;NP_465154.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08120;WP_003723935.1;1.0;;
LMON_RS01560	Listeria monocytogenes EGD-e;lmo1735;NP_465260.1;0.23050848;;Listeria monocytogenes 10403S;LMRG_RS01560;WP_014600450.1;1.0;;
LMON_RS10340	Listeria monocytogenes EGD-e;lmo1987;NP_465511.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10040;WP_003723152.1;1.0;;
LMON_RS08165	Listeria monocytogenes EGD-e;lmo1579;NP_465104.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07860;WP_003723308.1;1.0;;
LMON_RS09085	Listeria monocytogenes EGD-e;lmo1739;NP_465264.1;0.98139536;;Listeria monocytogenes 10403S;LMRG_RS08785;WP_003722216.1;1.0;;
LMON_RS11410	Listeria monocytogenes EGD-e;lmo2190;NP_465714.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11110;WP_003722314.1;1.0;;
LMON_RS03810	Listeria monocytogenes EGD-e;lmo0759;NP_464286.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03810;WP_003721876.1;1.0;;
LMON_RS04810	Listeria monocytogenes EGD-e;lmo0955;NP_464480.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04810;WP_003722776.1;1.0;;
LMON_RS06075	Listeria monocytogenes EGD-e;lmo1225;NP_464750.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06075;WP_003721623.1;1.0;;
LMON_RS06410	
LMON_RS11520	Listeria monocytogenes EGD-e;lmo2212;NP_465736.1;0.9943343;;Listeria monocytogenes 10403S;LMRG_RS11220;WP_003731891.1;0.9943343;;
LMON_RS07360	Listeria monocytogenes EGD-e;lmo1418;NP_464943.1;0.9905213;;Listeria monocytogenes 10403S;LMRG_RS07055;WP_014600824.1;1.0;;
LMON_RS12740	Listeria monocytogenes EGD-e;lmo2500;NP_466023.1;0.99830794;;Listeria monocytogenes 10403S;LMRG_RS12690;WP_014601141.1;1.0;;
LMON_RS00450	Listeria monocytogenes EGD-e;lmo0092;NP_463625.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00450;WP_009930830.1;1.0;;
LMON_RS13540	Listeria monocytogenes EGD-e;lmo2647;NP_466169.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13490;WP_010990032.1;1.0;;
LMON_RS14815	Listeria monocytogenes 10403S;LMRG_RS14770;WP_003733822.1;1.0;;
LMON_RS06390	
LMON_RS13460	Listeria monocytogenes EGD-e;lmo2631;NP_466154.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13410;WP_003727695.1;1.0;;
LMON_RS12795	Listeria monocytogenes EGD-e;lmo2511;NP_466034.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12745;WP_003722643.1;1.0;;
LMON_RS05090	Listeria monocytogenes EGD-e;lmo1010;NP_464535.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05090;WP_003722874.1;1.0;;
LMON_RS03320	Listeria monocytogenes EGD-e;lmo0661;NP_464188.1;0.99019605;;Listeria monocytogenes 10403S;LMRG_RS03320;WP_003721778.1;1.0;;
LMON_RS01580	Listeria monocytogenes EGD-e;lmo0299;NP_463830.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01580;WP_003722919.1;1.0;;
LMON_RS13970	Listeria monocytogenes EGD-e;lmo2731;NP_466253.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13920;WP_003722091.1;1.0;;
LMON_RS06630	Listeria monocytogenes EGD-e;lmo1272;NP_464797.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06325;WP_003723890.1;1.0;;
LMON_RS05525	Listeria monocytogenes EGD-e;lmo1116;NP_464641.1;0.9922179;;Listeria monocytogenes 10403S;LMRG_RS05525;WP_014600726.1;1.0;;
LMON_RS14230	Listeria monocytogenes EGD-e;lmo2786;NP_466308.1;0.9969419;;Listeria monocytogenes 10403S;LMRG_RS14185;WP_012951075.1;1.0;;
LMON_RS09780	Listeria monocytogenes EGD-e;lmo1875;NP_465400.1;0.9968254;;Listeria monocytogenes 10403S;LMRG_RS09480;WP_014600957.1;1.0;;
LMON_RS05895	Listeria monocytogenes EGD-e;lmo1189;NP_464714.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05895;WP_003732753.1;1.0;;
LMON_RS13350	Listeria monocytogenes EGD-e;lmo2609;NP_466132.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13300;WP_003720928.1;1.0;;
LMON_RS06995	Listeria monocytogenes EGD-e;lmo1345;NP_464870.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06690;WP_003732258.1;1.0;;
LMON_RS07655	Listeria monocytogenes EGD-e;lmo1477;NP_465002.1;0.94736844;;Listeria monocytogenes 10403S;LMRG_RS07350;WP_014600837.1;1.0;;
LMON_RS06690	Listeria monocytogenes EGD-e;lmo1284;NP_464809.1;0.9949495;;Listeria monocytogenes 10403S;LMRG_RS06385;WP_014600792.1;1.0;;
LMON_RS09605	Listeria monocytogenes EGD-e;lmo1840;NP_465365.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09305;WP_003729510.1;1.0;;
LMON_RS13555	Listeria monocytogenes EGD-e;lmo2650;NP_466172.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13505;WP_003723637.1;1.0;;
LMON_RS00350	Listeria monocytogenes 10403S;LMRG_RS00350;WP_003724897.1;1.0;;
LMON_RS03160	Listeria monocytogenes EGD-e;lmo0631;NP_464158.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03160;WP_009931475.1;1.0;;
LMON_RS02995	Listeria monocytogenes EGD-e;lmo0597a;YP_008475631.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02995;WP_009924525.1;1.0;;
LMON_RS02955	Listeria monocytogenes EGD-e;lmo0591;NP_464119.1;0.99609375;;Listeria monocytogenes 10403S;LMRG_RS02955;WP_022741820.1;1.0;;
LMON_RS06975	Listeria monocytogenes EGD-e;lmo1341;NP_464866.1;0.9904762;;Listeria monocytogenes 10403S;LMRG_RS06670;WP_003729906.1;1.0;;
LMON_RS01220	Listeria monocytogenes EGD-e;lmo0235;NP_463766.1;0.9913793;;Listeria monocytogenes 10403S;LMRG_RS01220;WP_003723900.1;1.0;;
LMON_RS05180	Listeria monocytogenes EGD-e;lmo1028;NP_464553.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05180;WP_003722652.1;1.0;;
LMON_RS05585	Listeria monocytogenes EGD-e;lmo1127;NP_464652.1;0.9933775;;Listeria monocytogenes 10403S;LMRG_RS05585;WP_014600739.1;1.0;;
LMON_RS10785	Listeria monocytogenes EGD-e;lmo2076;NP_465600.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10485;WP_009925883.1;1.0;;
LMON_RS01710	Listeria monocytogenes EGD-e;lmo0331;NP_463861.1;0.97630334;;Listeria monocytogenes 10403S;LMRG_RS01710;WP_014600476.1;1.0;;
LMON_RS01595	Listeria monocytogenes EGD-e;lmo0302;NP_463833.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01595;WP_010989408.1;1.0;;
LMON_RS03460	Listeria monocytogenes EGD-e;lmo0689;NP_464216.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03460;WP_003721810.1;1.0;;
LMON_RS09525	Listeria monocytogenes EGD-e;lmo1824;NP_465349.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09225;WP_010989822.1;1.0;;
LMON_RS11895	Listeria monocytogenes EGD-e;lmo2350;NP_465873.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11845;WP_003722589.1;1.0;;
LMON_RS01305	Listeria monocytogenes EGD-e;lmo0256;NP_463787.1;0.98507464;;Listeria monocytogenes 10403S;LMRG_RS01305;WP_014930810.1;1.0;;
LMON_RS05725	Listeria monocytogenes EGD-e;lmo1155;NP_464680.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05725;WP_003732740.1;1.0;;
LMON_RS05080	Listeria monocytogenes EGD-e;lmo1008;NP_464533.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05080;WP_003719227.1;1.0;;
LMON_RS00605	Listeria monocytogenes EGD-e;lmo0123;NP_463656.1;0.99206346;;Listeria monocytogenes 10403S;LMRG_RS00605;WP_014600378.1;1.0;;
LMON_RS08555	Listeria monocytogenes EGD-e;lmo1656;NP_465181.1;0.986014;;Listeria monocytogenes 10403S;LMRG_RS08255;WP_014600890.1;1.0;;
LMON_RS02490	Listeria monocytogenes EGD-e;lmo0498;NP_464026.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02490;WP_003721284.1;1.0;;
LMON_RS02910	Listeria monocytogenes EGD-e;lmo0582;NP_464110.1;0.9747899;;Listeria monocytogenes 10403S;LMRG_RS02910;WP_014600574.1;1.0;;
LMON_RS13975	Listeria monocytogenes EGD-e;lmo2732;NP_466254.1;0.996;;Listeria monocytogenes 10403S;LMRG_RS13925;WP_014601208.1;1.0;;
LMON_RS00085	Listeria monocytogenes EGD-e;lmo0017;NP_463550.1;0.99731183;;Listeria monocytogenes 10403S;LMRG_RS00085;WP_014600343.1;1.0;;
LMON_RS13600	Listeria monocytogenes EGD-e;lmo2659;NP_466181.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13550;WP_003722016.1;1.0;;
LMON_RS06925	Listeria monocytogenes EGD-e;lmo1331;NP_464856.1;0.99723375;;Listeria monocytogenes 10403S;LMRG_RS06620;WP_014600802.1;1.0;;
LMON_RS01265	Listeria monocytogenes EGD-e;lmo0244;NP_463775.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01265;WP_003728079.1;1.0;;
LMON_RS07575	Listeria monocytogenes EGD-e;lmo1461;NP_464986.1;0.9952153;;Listeria monocytogenes 10403S;LMRG_RS07270;WP_014930943.1;1.0;;
LMON_RS09970	Listeria monocytogenes EGD-e;lmo1913;NP_465437.1;0.93712574;;Listeria monocytogenes 10403S;LMRG_RS09670;WP_003723023.1;1.0;;
LMON_RS10745	Listeria monocytogenes EGD-e;lmo2068;NP_465592.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10445;WP_003726503.1;1.0;;
LMON_RS11915	Listeria monocytogenes EGD-e;lmo2354;NP_465877.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11865;WP_010989969.1;1.0;;
LMON_RS03775	Listeria monocytogenes EGD-e;lmo0752;NP_464279.1;0.99640286;;Listeria monocytogenes 10403S;LMRG_RS03775;WP_014600619.1;1.0;;
LMON_RS13170	Listeria monocytogenes EGD-e;lmo2585;NP_466108.1;0.9936709;;Listeria monocytogenes 10403S;LMRG_RS13120;WP_014601163.1;1.0;;
LMON_RS05135	Listeria monocytogenes EGD-e;lmo1019;NP_464544.1;0.99310344;;Listeria monocytogenes 10403S;LMRG_RS05135;WP_014600704.1;1.0;;
LMON_RS04560	Listeria monocytogenes EGD-e;lmo0905;NP_464431.1;0.9757576;;Listeria monocytogenes 10403S;LMRG_RS04560;WP_014600672.1;1.0;;
LMON_RS04595	Listeria monocytogenes EGD-e;lmo0912;NP_464438.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04595;WP_003721480.1;1.0;;
LMON_RS12450	Listeria monocytogenes EGD-e;lmo2443;NP_465966.1;0.9928058;;Listeria monocytogenes 10403S;LMRG_RS12400;WP_003733912.1;1.0;;
LMON_RS02675	Listeria monocytogenes EGD-e;lmo0535;NP_464063.1;0.9875776;;Listeria monocytogenes 10403S;LMRG_RS02675;WP_003721329.1;1.0;;
LMON_RS07610	Listeria monocytogenes EGD-e;lmo1468;NP_464993.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07305;WP_003736634.1;1.0;;
LMON_RS09310	Listeria monocytogenes EGD-e;lmo1781;NP_465306.1;0.98295456;;Listeria monocytogenes 10403S;LMRG_RS09010;WP_014600935.1;1.0;;
LMON_RS01460	Listeria monocytogenes EGD-e;lmo0281;NP_463812.1;0.9596413;;Listeria monocytogenes 10403S;LMRG_RS01460;WP_014600441.1;1.0;;
LMON_RS14450	Listeria monocytogenes EGD-e;lmo2831;NP_466353.1;0.99545455;;Listeria monocytogenes 10403S;LMRG_RS14405;WP_003727588.1;1.0;;
LMON_RS02105	Listeria monocytogenes EGD-e;lmo0408;NP_463938.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02105;WP_003723121.1;1.0;;
LMON_RS03675	Listeria monocytogenes EGD-e;lmo0732;NP_464259.1;0.9984326;;Listeria monocytogenes 10403S;LMRG_RS03675;WP_003721852.1;0.9984326;;
LMON_RS02965	Listeria monocytogenes EGD-e;lmo0593;NP_464121.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02965;WP_003727259.1;1.0;;
LMON_RS03635	Listeria monocytogenes EGD-e;lmo0724;NP_464251.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03635;WP_003721845.1;1.0;;
LMON_RS14695	Listeria monocytogenes 10403S;LMRG_RS14655;WP_077346031.1;1.0;;
LMON_RS05205	Listeria monocytogenes EGD-e;lmo1033;NP_464558.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05205;WP_003732677.1;1.0;;
LMON_RS08865	Listeria monocytogenes EGD-e;lmo1694;NP_465219.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08565;WP_003733110.1;1.0;;
LMON_RS01520	Listeria monocytogenes EGD-e;lmo0293;NP_463824.1;0.9874214;;Listeria monocytogenes 10403S;LMRG_RS01520;WP_008946708.1;1.0;;
LMON_RS11490	Listeria monocytogenes EGD-e;lmo2206;NP_465730.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11190;WP_003723824.1;1.0;;
LMON_RS02690	Listeria monocytogenes EGD-e;lmo0538;NP_464066.1;0.9923274;;Listeria monocytogenes 10403S;LMRG_RS02690;WP_014600561.1;1.0;;
LMON_RS03500	Listeria monocytogenes EGD-e;lmo0697;NP_464224.1;0.99756694;;Listeria monocytogenes 10403S;LMRG_RS03500;WP_014600606.1;1.0;;
LMON_RS05960	Listeria monocytogenes EGD-e;lmo1202;NP_464727.1;0.98467433;;Listeria monocytogenes 10403S;LMRG_RS05960;WP_014600770.1;1.0;;
LMON_RS07235	Listeria monocytogenes EGD-e;lmo1393;NP_464918.1;0.9929907;;Listeria monocytogenes 10403S;LMRG_RS06930;WP_014600815.1;1.0;;
LMON_RS10280	Listeria monocytogenes EGD-e;lmo1975;NP_465499.1;0.994382;;Listeria monocytogenes 10403S;LMRG_RS09980;WP_003732018.1;1.0;;
LMON_RS12940	Listeria monocytogenes EGD-e;lmo2540;NP_466063.1;0.9925926;;Listeria monocytogenes 10403S;LMRG_RS12890;WP_014601150.1;1.0;;
LMON_RS13075	Listeria monocytogenes EGD-e;lmo2567;NP_466090.1;0.9848485;;Listeria monocytogenes 10403S;LMRG_RS13025;WP_003723615.1;1.0;;
LMON_RS04690	Listeria monocytogenes EGD-e;lmo0932;NP_464457.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04690;WP_003732411.1;1.0;;
LMON_RS05920	Listeria monocytogenes EGD-e;lmo1194;NP_464719.1;0.99731904;;Listeria monocytogenes 10403S;LMRG_RS05920;WP_012951503.1;1.0;;
LMON_RS09905	Listeria monocytogenes EGD-e;lmo1900;NP_465424.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09605;WP_003723010.1;1.0;;
LMON_RS07395	Listeria monocytogenes EGD-e;lmo1425;NP_464950.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07090;WP_003721930.1;1.0;;
LMON_RS03275	Listeria monocytogenes EGD-e;lmo0652;NP_464179.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03275;WP_003721769.1;1.0;;
LMON_RS03535	Listeria monocytogenes EGD-e;lmo0704;NP_464231.1;0.9929578;;Listeria monocytogenes 10403S;LMRG_RS03535;WP_009916692.1;1.0;;
LMON_RS06445	Listeria monocytogenes EGD-e;lmo2274;NP_465798.1;0.9137931;;
LMON_RS12220	Listeria monocytogenes EGD-e;lmo2397;NP_465920.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12170;WP_003722421.1;1.0;;
LMON_RS09615	Listeria monocytogenes EGD-e;lmo1842;NP_465367.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09315;WP_003733835.1;1.0;;
LMON_RS12990	Listeria monocytogenes EGD-e;lmo2550;NP_466073.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12940;WP_003724106.1;1.0;;
LMON_RS04250	Listeria monocytogenes EGD-e;lmo0849;NP_464375.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04250;WP_010989594.1;1.0;;
LMON_RS12725	Listeria monocytogenes EGD-e;lmo2497;NP_466020.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12675;WP_003722630.1;1.0;;
LMON_RS01335	Listeria monocytogenes EGD-e;lmo0262;NP_463793.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01335;WP_010989385.1;1.0;;
LMON_RS01995	Listeria monocytogenes EGD-e;lmo0386;NP_463916.1;0.9890282;;Listeria monocytogenes 10403S;LMRG_RS01995;WP_014600498.1;1.0;;
LMON_RS14250	Listeria monocytogenes EGD-e;lmo2790;NP_466312.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14205;WP_003722149.1;1.0;;
LMON_RS05105	Listeria monocytogenes EGD-e;lmo1013;NP_464538.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05105;WP_010989639.1;1.0;;
LMON_RS10915	Listeria monocytogenes EGD-e;lmo2101;NP_465625.1;0.99661016;;Listeria monocytogenes 10403S;LMRG_RS10615;WP_003722358.1;1.0;;
LMON_RS14565	Listeria monocytogenes EGD-e;lmo2854;NP_466376.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14520;WP_003723726.1;1.0;;
LMON_RS01965	Listeria monocytogenes EGD-e;lmo0380;NP_463910.1;0.8995215;;Listeria monocytogenes 10403S;LMRG_RS01965;WP_009924297.1;1.0;;
LMON_RS03570	Listeria monocytogenes EGD-e;lmo0711;NP_464238.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03570;WP_003721832.1;1.0;;
LMON_RS02260	Listeria monocytogenes EGD-e;lmo0441;NP_463970.1;0.9896755;;Listeria monocytogenes 10403S;LMRG_RS02260;WP_014600521.1;0.9985251;;
LMON_RS02170	Listeria monocytogenes EGD-e;lmo0422;NP_463951.1;0.97902095;;Listeria monocytogenes 10403S;LMRG_RS02170;WP_014600508.1;1.0;;
LMON_RS00500	Listeria monocytogenes EGD-e;lmo0102;NP_463635.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00500;WP_003732214.1;1.0;;
