Elements	begin	end	length	strand	type	details	synonim
LMON_RS08735	1743931.0	1744020.0	90.0	-	NcRNA	tRNA	
LMON_RS08740	1744043.0	1744116.0	74.0	-	NcRNA	tRNA	
LMON_RS08745	1744128.0	1744201.0	74.0	-	NcRNA	tRNA	
LMON_RS08750	1744244.0	1744316.0	73.0	-	NcRNA	tRNA	
LMON_RS08755	1744339.0	1744412.0	74.0	-	NcRNA	tRNA	
LMON_RS08760	1744423.0	1744496.0	74.0	-	NcRNA	tRNA	
LMON_RS08765	1744506.0	1744591.0	86.0	-	NcRNA	tRNA	
LMON_RS08770	1744606.0	1744680.0	75.0	-	NcRNA	tRNA	
LMON_RS08775	1744696.0	1744777.0	82.0	-	NcRNA	tRNA	
LMON_RS08780	1744783.0	1744855.0	73.0	-	NcRNA	tRNA	
LMON_RS08785	1744897.0	1744972.0	76.0	-	NcRNA	tRNA	
LMON_RS08790	1744981.0	1745053.0	73.0	-	NcRNA	tRNA	
LMON_RS08795	1745063.0	1745178.0	116.0	-	NcRNA	rRNA	
LMON_RS08800	1745254.0	1748189.0	2936.0	-	NcRNA	rRNA	
LMON_RS08805	1748426.0	1749986.0	1561.0	-	NcRNA	rRNA	
LMON_RS08810	1750429.0	1750875.0	447.0	-	Gene		
LMON_RS08815	1750958.0	1751899.0	942.0	-	Gene		
LMON_RS08820	1752044.0	1753342.0	1299.0	+	Gene		
LMON_RS08825	1753448.0	1754536.0	1089.0	+	Gene		
LMON_RS08830	1754578.0	1755105.0	528.0	-	Gene		
LMON_RS08835	1755260.0	1756006.0	747.0	-	Gene		
LMON_RS08840	1756010.0	1757107.0	1098.0	-	Gene		
LMON_RS14825	1757076.0	1757264.0	189.0	-	Gene		
LMON_RS08845	1757308.0	1758288.0	981.0	+	Gene		
LMON_RS08850	1758320.0	1758781.0	462.0	-	Gene		
LMON_RS08855	1758793.0	1759026.0	234.0	-	Gene		
LMON_RS08860	1759028.0	1759837.0	810.0	-	Gene		
LMON_RS08865	1759935.0	1760837.0	903.0	+	Gene		
LMON_RS08870	1760858.0	1763455.0	2598.0	-	Gene		
LMON_RS08875	1763482.0	1764156.0	675.0	-	Gene		
LMON_RS08880	1764364.0	1765329.0	966.0	+	Gene		
LMON_RS08885	1765373.0	1765915.0	543.0	-	Gene		
LMON_RS08890	1766105.0	1767007.0	903.0	+	Gene		
LMON_RS08895	1767035.0	1767241.0	207.0	+	Gene		
LMON_RS08900	1767276.0	1767629.0	354.0	-	Gene		
LMON_RS08905	1767658.0	1768059.0	402.0	-	Gene		
LMON_RS08910	1768074.0	1769453.0	1380.0	-	Gene		
LMON_RS08915	1769518.0	1769898.0	381.0	-	Gene		
LMON_RS08920	1770005.0	1770649.0	645.0	+	Gene		
LMON_RS08925	1770679.0	1771548.0	870.0	-	Gene		
LMON_RS08930	1771638.0	1771859.0	222.0	+	Gene		
LMON_RS08935	1771879.0	1772685.0	807.0	-	Gene		
LMON_RS08940	1772807.0	1773565.0	759.0	-	Gene		
LMON_RS14830	1773552.0	1773746.0	195.0	+	Gene		
LMON_RS08945	1773753.0	1774199.0	447.0	+	Gene		
LMON_RS08950	1774337.0	1775569.0	1233.0	+	Gene		
LMON_RS08955	1775673.0	1776932.0	1260.0	+	Gene		
LMON_RS08960	1777150.0	1778142.0	993.0	+	Gene		
LMON_RS08965	1778259.0	1778330.0	72.0	+	NcRNA	tRNA	
LMON_RS08970	1778411.0	1779076.0	666.0	-	Gene		
LMON_RS08975	1779266.0	1779850.0	585.0	+	Gene		
LMON_RS08980	1779927.0	1781015.0	1089.0	-	Gene		
LMON_RS08985	1781037.0	1781339.0	303.0	-	Gene		
LMON_RS08990	1781409.0	1781717.0	309.0	-	Gene		
LMON_RS08995	1781877.0	1784555.0	2679.0	-	Gene		
LMON_RS09000	1784689.0	1786014.0	1326.0	-	Gene		
LMON_RS09005	1786057.0	1786830.0	774.0	-	Gene		
LMON_RS09010	1786823.0	1787503.0	681.0	-	Gene		
LMON_RS09015	1787496.0	1787864.0	369.0	-	Gene		
LMON_RS09020	1787985.0	1788968.0	984.0	-	Gene		
LMON_RS09025	1789028.0	1789993.0	966.0	-	Gene		
LMON_RS09030	1790041.0	1793301.0	3261.0	-	Gene		
LMON_RS09035	1793298.0	1795469.0	2172.0	-	Gene		
LMON_RS09040	1795899.0	1797143.0	1245.0	+	Gene		
LMON_RS09045	1797205.0	1798098.0	894.0	+	Gene		
LMON_RS09050	1798115.0	1798945.0	831.0	+	Gene		
LMON_RS09055	1798990.0	1800459.0	1470.0	-	Gene		
LMON_RS09060	1800474.0	1805066.0	4593.0	-	Gene		
LMON_RS09065	1805259.0	1806146.0	888.0	+	Gene		
LMON_RS09070	1806143.0	1806661.0	519.0	-	Gene		
LMON_RS09075	1806664.0	1807770.0	1107.0	-	Gene		
LMON_RS09080	1807862.0	1808677.0	816.0	-	Gene		
LMON_RS09085	1808679.0	1809326.0	648.0	-	Gene		
LMON_RS09090	1809337.0	1809978.0	642.0	-	Gene		
LMON_RS09095	1810376.0	1811416.0	1041.0	-	Gene		
LMON_RS09100	1811438.0	1813180.0	1743.0	-	Gene		
LMON_RS09105	1813197.0	1813655.0	459.0	-	Gene		
LMON_RS09110	1813676.0	1814551.0	876.0	-	Gene		
LMON_RS09115	1814622.0	1815299.0	678.0	-	Gene		
LMON_RS09120	1815362.0	1817341.0	1980.0	-	Gene		
LMON_RS09125	1817331.0	1818098.0	768.0	-	Gene		
LMON_RS09130	1818226.0	1818735.0	510.0	-	Gene		
LMON_RS09135	1818959.0	1819432.0	474.0	+	Gene		
LMON_RS09140	1819463.0	1820017.0	555.0	-	Gene		
LMON_RS09145	1820352.0	1821713.0	1362.0	-	Gene		
LMON_RS09150	1821737.0	1822492.0	756.0	-	Gene		
LMON_RS09155	1822640.0	1823572.0	933.0	-	Gene		
LMON_RS09160	1823713.0	1825143.0	1431.0	-	Gene		
LMON_RS09165	1825155.0	1826606.0	1452.0	-	Gene		gatA
LMON_RS09170	1826630.0	1826923.0	294.0	-	Gene		
LMON_RS09175	1827048.0	1828163.0	1116.0	-	Gene		
LMON_RS09180	1828160.0	1830175.0	2016.0	-	Gene		ligA
LMON_RS09185	1830200.0	1832395.0	2196.0	-	Gene		
LMON_RS09190	1832460.0	1833137.0	678.0	-	Gene		
LMON_RS09195	1833344.0	1834699.0	1356.0	+	Gene		
LMON_RS09200	1834741.0	1834995.0	255.0	-	Gene		
LMON_RS09205	1835013.0	1835309.0	297.0	-	Gene		
LMON_RS09210	1835447.0	1836709.0	1263.0	-	Gene		
LMON_RS09215	1836734.0	1838263.0	1530.0	-	Gene		
LMON_RS09220	1838269.0	1838835.0	567.0	-	Gene		
LMON_RS09225	1838832.0	1839881.0	1050.0	-	Gene		
LMON_RS09230	1839900.0	1841327.0	1428.0	-	Gene		
LMON_RS09235	1841312.0	1843531.0	2220.0	-	Gene		
LMON_RS09240	1843524.0	1844207.0	684.0	-	Gene		
LMON_RS09245	1844211.0	1844456.0	246.0	-	Gene		
LMON_RS09250	1844468.0	1845181.0	714.0	-	Gene		
LMON_RS09255	1845262.0	1846554.0	1293.0	-	Gene		
LMON_RS09260	1846573.0	1847697.0	1125.0	-	Gene		
LMON_RS09265	1847690.0	1848178.0	489.0	-	Gene		
LMON_RS09270	1848384.0	1848908.0	525.0	-	Gene		
LMON_RS09275	1849036.0	1849151.0	116.0	-	NcRNA	rRNA	
LMON_RS09280	1849227.0	1852162.0	2936.0	-	NcRNA	rRNA	
LMON_RS09285	1852399.0	1853959.0	1561.0	-	NcRNA	rRNA	
LMON_RS09290	1854295.0	1854900.0	606.0	-	Gene		
LMON_RS09295	1854965.0	1855738.0	774.0	+	Gene		
LMON_RS09300	1855788.0	1856150.0	363.0	+	Gene		
LMON_RS09305	1856169.0	1857401.0	1233.0	-	Gene		
LMON_RS09310	1857459.0	1857989.0	531.0	-	Gene		
LMON_RS09315	1858073.0	1858828.0	756.0	+	Gene		
LMON_RS09320	1858868.0	1859227.0	360.0	-	Gene		
LMON_RS09325	1859267.0	1859467.0	201.0	-	Gene		
LMON_RS09330	1859489.0	1860004.0	516.0	-	Gene		
LMON_RS14835	1860030.0	1860269.0	240.0	-	Gene		
LMON_RS09335	1860417.0	1861307.0	891.0	-	Gene		
LMON_RS14840	1861892.0	1862203.0	312.0	-	Gene		
LMON_RS09340	1862124.0	1862468.0	345.0	-	Gene		
LMON_RS09345	1862676.0	1863110.0	435.0	+	Gene		
LMON_RS09350	1863110.0	1863697.0	588.0	+	Gene		
LMON_RS09355	1863718.0	1864434.0	717.0	+	Gene		
LMON_RS09360	1864465.0	1864854.0	390.0	-	Gene		
LMON_RS09365	1864874.0	1865611.0	738.0	-	Gene		
LMON_RS09370	1865611.0	1866129.0	519.0	-	Gene		
LMON_RS09375	1866139.0	1866525.0	387.0	-	Gene		
LMON_RS09380	1866553.0	1867287.0	735.0	-	Gene		
LMON_RS09385	1867397.0	1867627.0	231.0	-	Gene		
LMON_RS09390	1867644.0	1867916.0	273.0	-	Gene		
LMON_RS09395	1868019.0	1869677.0	1659.0	-	Gene		
LMON_RS09400	1869749.0	1871398.0	1650.0	-	Gene		
LMON_RS09405	1871879.0	1872775.0	897.0	-	Gene		
LMON_RS09410	1872919.0	1874271.0	1353.0	-	Gene		
LMON_RS09415	1874284.0	1874616.0	333.0	-	Gene		
LMON_RS09420	1874729.0	1875715.0	987.0	-	Gene		
LMON_RS09425	1875730.0	1879290.0	3561.0	-	Gene		
LMON_RS09430	1879313.0	1880002.0	690.0	-	Gene		
LMON_RS09435	1880196.0	1880429.0	234.0	-	Gene		
LMON_RS09440	1880536.0	1881279.0	744.0	-	Gene		
LMON_RS09445	1881283.0	1882224.0	942.0	-	Gene		
LMON_RS09450	1882217.0	1883230.0	1014.0	-	Gene		
LMON_RS09455	1883251.0	1883790.0	540.0	-	Gene		
LMON_RS09460	1884002.0	1886050.0	2049.0	-	Gene		
LMON_RS09465	1886043.0	1886933.0	891.0	-	Gene		
LMON_RS09470	1887069.0	1887731.0	663.0	-	Gene		
LMON_RS09475	1887771.0	1889429.0	1659.0	-	Gene		
LMON_RS09480	1889444.0	1889809.0	366.0	-	Gene		
LMON_RS09485	1890107.0	1890295.0	189.0	+	Gene		
LMON_RS09490	1890392.0	1891036.0	645.0	-	Gene		
LMON_RS09495	1891100.0	1891756.0	657.0	-	Gene		
LMON_RS09500	1891759.0	1892634.0	876.0	-	Gene		
LMON_RS09505	1892653.0	1894620.0	1968.0	-	Gene		
LMON_RS09510	1894617.0	1895375.0	759.0	-	Gene		
LMON_RS09515	1895398.0	1896732.0	1335.0	-	Gene		
LMON_RS09520	1896733.0	1897671.0	939.0	-	Gene		
LMON_RS09525	1897685.0	1900078.0	2394.0	-	Gene		
LMON_RS09530	1900083.0	1901282.0	1200.0	-	Gene		
LMON_RS09535	1901437.0	1901640.0	204.0	-	Gene		
LMON_RS09540	1901640.0	1902257.0	618.0	-	Gene		
LMON_RS09545	1902276.0	1903151.0	876.0	-	Gene		
LMON_RS09550	1903308.0	1905020.0	1713.0	+	Gene		
LMON_RS09555	1905108.0	1905707.0	600.0	+	Gene		
LMON_RS09560	1905748.0	1906377.0	630.0	-	Gene		
LMON_RS09565	1906374.0	1907075.0	702.0	-	Gene		
LMON_RS09570	1907072.0	1907986.0	915.0	-	Gene		
LMON_RS09575	1907983.0	1908747.0	765.0	-	Gene		
LMON_RS09580	1908770.0	1911982.0	3213.0	-	Gene		
LMON_RS09585	1911975.0	1913066.0	1092.0	-	Gene		
LMON_RS09590	1913063.0	1914343.0	1281.0	-	Gene		
LMON_RS09595	1914331.0	1915242.0	912.0	-	Gene		
LMON_RS09600	1915326.0	1916612.0	1287.0	-	Gene		
LMON_RS09605	1916741.0	1917292.0	552.0	-	Gene		
LMON_RS09610	1917523.0	1917753.0	231.0	+	Gene		
LMON_RS09615	1917841.0	1918665.0	825.0	+	Gene		
LMON_RS09620	1918685.0	1919596.0	912.0	-	Gene		
LMON_RS09625	1919596.0	1920060.0	465.0	-	Gene		
LMON_RS09630	1920142.0	1921425.0	1284.0	-	Gene		
LMON_RS09635	1921599.0	1922969.0	1371.0	+	Gene		
LMON_RS09640	1922985.0	1923917.0	933.0	-	Gene		
LMON_RS09645	1923914.0	1924756.0	843.0	-	Gene		
LMON_RS09650	1924760.0	1925482.0	723.0	-	Gene		
LMON_RS09655	1925642.0	1926058.0	417.0	-	Gene		
LMON_RS09660	1926095.0	1927585.0	1491.0	-	Gene		
LMON_RS09665	1927739.0	1927945.0	207.0	-	Gene		
LMON_RS09670	1927958.0	1930171.0	2214.0	-	Gene		
LMON_RS09675	1930186.0	1930479.0	294.0	-	Gene		
LMON_RS09680	1930602.0	1931426.0	825.0	-	Gene		
LMON_RS09685	1931484.0	1932185.0	702.0	-	Gene		
LMON_RS09690	1932197.0	1932430.0	234.0	-	Gene		
LMON_RS09695	1932493.0	1933398.0	906.0	-	Gene		
LMON_RS09700	1933481.0	1933918.0	438.0	-	Gene		
LMON_RS09705	1933925.0	1934458.0	534.0	-	Gene		
LMON_RS09710	1934494.0	1935108.0	615.0	-	Gene		
LMON_RS09715	1935124.0	1935909.0	786.0	-	Gene		
LMON_RS09720	1935924.0	1936763.0	840.0	-	Gene		
LMON_RS09725	1936942.0	1937574.0	633.0	+	Gene		
LMON_RS09730	1937696.0	1938313.0	618.0	+	Gene		
LMON_RS09735	1938326.0	1939138.0	813.0	+	Gene		
LMON_RS09740	1939157.0	1941795.0	2639.0	+	Gene		
LMON_RS09745	1941845.0	1942222.0	378.0	-	Gene		
LMON_RS09750	1942226.0	1943209.0	984.0	-	Gene		
LMON_RS09755	1943303.0	1943926.0	624.0	-	Gene		
LMON_RS09760	1944066.0	1945577.0	1512.0	-	Gene		
LMON_RS09765	1945646.0	1946521.0	876.0	-	Gene		
LMON_RS09770	1946574.0	1947056.0	483.0	-	Gene		
LMON_RS09775	1947072.0	1948016.0	945.0	-	Gene		
LMON_RS09780	1948029.0	1949921.0	1893.0	-	Gene		
LMON_RS09785	1950041.0	1951723.0	1683.0	-	Gene		
LMON_RS09790	1951880.0	1952308.0	429.0	-	Gene		
LMON_RS14845	1952446.0	1952628.0	183.0	-	Gene		
LMON_RS09795	1952673.0	1952873.0	201.0	+	Gene		
LMON_RS09800	1952996.0	1953397.0	402.0	+	Gene		rnhA
LMON_RS09805	1953415.0	1954287.0	873.0	-	Gene		
LMON_RS09810	1954365.0	1954634.0	270.0	-	Gene		
LMON_RS09815	1954758.0	1955816.0	1059.0	-	Gene		
LMON_RS09820	1956008.0	1957315.0	1308.0	-	Gene		
LMON_RS09825	1957322.0	1957900.0	579.0	-	Gene		
LMON_RS09830	1958128.0	1959636.0	1509.0	-	Gene		
LMON_RS09835	1959656.0	1960804.0	1149.0	-	Gene		
LMON_RS14850	1960967.0	1961348.0	382.0	-	NcRNA	tRNA	
LMON_RS09845	1961385.0	1961726.0	342.0	-	Gene		
LMON_RS09850	1961858.0	1962403.0	546.0	-	Gene		
LMON_RS09855	1962400.0	1962765.0	366.0	-	Gene		
LMON_RS09860	1963012.0	1963617.0	606.0	+	Gene		
LMON_RS09865	1963649.0	1966132.0	2484.0	+	Gene		
LMON_RS09870	1966175.0	1966666.0	492.0	-	Gene		
LMON_RS09875	1966659.0	1967318.0	660.0	-	Gene		
LMON_RS09880	1967329.0	1968048.0	720.0	-	Gene		
LMON_RS09885	1968197.0	1969489.0	1293.0	-	Gene		asnC
LMON_RS09890	1969503.0	1970684.0	1182.0	-	Gene		
LMON_RS09895	1970707.0	1971291.0	585.0	-	Gene		
LMON_RS09900	1971336.0	1974122.0	2787.0	-	Gene		
LMON_RS09905	1974219.0	1974602.0	384.0	-	Gene		
LMON_RS09910	1974606.0	1975463.0	858.0	-	Gene		
LMON_RS09915	1975467.0	1976300.0	834.0	-	Gene		
LMON_RS09920	1976467.0	1976940.0	474.0	-	Gene		
LMON_RS09925	1977088.0	1978065.0	978.0	-	Gene		
LMON_RS09930	1978055.0	1979236.0	1182.0	-	Gene		
LMON_RS09935	1979251.0	1979655.0	405.0	-	Gene		
LMON_RS09940	1979671.0	1980462.0	792.0	-	Gene		
LMON_RS09945	1980459.0	1980794.0	336.0	-	Gene		
LMON_RS09950	1980934.0	1981800.0	867.0	+	Gene		
LMON_RS09955	1981790.0	1982896.0	1107.0	-	Gene		
LMON_RS09960	1983216.0	1984352.0	1137.0	+	Gene		
LMON_RS09965	1984378.0	1985505.0	1128.0	+	Gene		
LMON_RS09970	1985502.0	1986506.0	1005.0	+	Gene		
LMON_RS09975	1986525.0	1987208.0	684.0	+	Gene		
LMON_RS09980	1987318.0	1988961.0	1644.0	+	Gene		
LMON_RS09985	1988964.0	1989971.0	1008.0	+	Gene		
LMON_RS09990	1990206.0	1992485.0	2280.0	+	Gene		
LMON_RS09995	1992531.0	1993796.0	1266.0	-	Gene		
LMON_RS10000	1993910.0	1994593.0	684.0	-	Gene		
LMON_RS10005	1994679.0	1995275.0	597.0	-	Gene		
LMON_RS10010	1995363.0	1995908.0	546.0	-	Gene		
LMON_RS10015	1995944.0	1997197.0	1254.0	-	Gene		
LMON_RS10020	1997328.0	1998614.0	1287.0	-	Gene		
LMON_RS10025	1998628.0	1999731.0	1104.0	-	Gene		
LMON_RS10030	1999753.0	2000835.0	1083.0	-	Gene		
LMON_RS10035	2000835.0	2001209.0	375.0	-	Gene		
LMON_RS10040	2001206.0	2002303.0	1098.0	-	Gene		
LMON_RS10045	2002306.0	2003472.0	1167.0	-	Gene		
LMON_RS10050	2003676.0	2004119.0	444.0	-	Gene		
LMON_RS10055	2004138.0	2005103.0	966.0	-	Gene		
LMON_RS10060	2005114.0	2005827.0	714.0	-	Gene		
LMON_RS10065	2005850.0	2006617.0	768.0	-	Gene		
LMON_RS10070	2006676.0	2007245.0	570.0	-	Gene		
LMON_RS10075	2007480.0	2007755.0	276.0	-	Gene		
LMON_RS10080	2008167.0	2009147.0	981.0	-	Gene		
LMON_RS10085	2009250.0	2010266.0	1017.0	-	Gene		
LMON_RS10090	2010289.0	2011599.0	1311.0	-	Gene		
LMON_RS10095	2011743.0	2012888.0	1146.0	-	Gene		
LMON_RS10100	2013247.0	2013921.0	675.0	-	Gene		
LMON_RS10105	2013937.0	2014899.0	963.0	-	Gene		
LMON_RS10110	2014980.0	2015699.0	720.0	-	Gene		
LMON_RS10115	2016019.0	2017421.0	1403.0	-	Gene		
LMON_RS10120	2017418.0	2018425.0	1008.0	-	Gene		
LMON_RS10125	2018580.0	2018804.0	225.0	+	Gene		
LMON_RS10130	2018846.0	2019457.0	612.0	-	Gene		
LMON_RS10135	2019898.0	2020416.0	519.0	-	Gene		
LMON_RS10140	2020432.0	2022222.0	1791.0	-	Gene		
LMON_RS10145	2022323.0	2023039.0	717.0	-	Gene		
LMON_RS10150	2023222.0	2023956.0	735.0	-	Gene		
LMON_RS10155	2023959.0	2024555.0	597.0	-	Gene		
LMON_RS10160	2024552.0	2025301.0	750.0	-	Gene		
LMON_RS10165	2025317.0	2026627.0	1311.0	-	Gene		
LMON_RS10170	2026808.0	2027626.0	819.0	-	Gene		
LMON_RS10175	2027645.0	2028829.0	1185.0	-	Gene		
LMON_RS10180	2028858.0	2029751.0	894.0	-	Gene		
LMON_RS10185	2029904.0	2030356.0	453.0	-	Gene		
LMON_RS10190	2030598.0	2031620.0	1023.0	-	Gene		
LMON_RS10195	2031620.0	2032645.0	1026.0	-	Gene		
LMON_RS10200	2032747.0	2033688.0	942.0	-	Gene		
LMON_RS10205	2033853.0	2034677.0	825.0	+	Gene		fecE
LMON_RS10210	2034667.0	2035665.0	999.0	+	Gene		
LMON_RS10215	2035681.0	2036301.0	621.0	-	Gene		
LMON_RS10220	2036301.0	2037116.0	816.0	-	Gene		
LMON_RS10225	2037113.0	2038000.0	888.0	-	Gene		
LMON_RS10230	2038601.0	2039158.0	558.0	-	Gene		
LMON_RS10235	2039434.0	2040093.0	660.0	+	Gene		
LMON_RS10240	2040071.0	2041270.0	1200.0	+	Gene		
LMON_RS10245	2041317.0	2042060.0	744.0	-	Gene		
LMON_RS10250	2042073.0	2042680.0	608.0	-	Gene		
LMON_RS10255	2042699.0	2043616.0	918.0	-	Gene		
LMON_RS10260	2043640.0	2044908.0	1269.0	-	Gene		
LMON_RS10265	2044924.0	2045205.0	282.0	-	Gene		
LMON_RS10270	2045205.0	2045648.0	444.0	-	Gene		
LMON_RS10275	2045666.0	2046415.0	750.0	-	Gene		
LMON_RS10280	2046602.0	2047672.0	1071.0	-	Gene		
LMON_RS10285	2047781.0	2048572.0	792.0	-	Gene		
LMON_RS10290	2048577.0	2049497.0	921.0	-	Gene		
LMON_RS10295	2049797.0	2051272.0	1476.0	+	Gene		
LMON_RS10300	2051391.0	2051822.0	432.0	+	Gene		
LMON_RS10305	2051854.0	2051991.0	138.0	+	Gene		
LMON_RS10310	2051974.0	2052459.0	486.0	-	Gene		
LMON_RS10315	2052432.0	2052959.0	528.0	-	Gene		
LMON_RS10320	2053650.0	2055344.0	1695.0	+	Gene		
LMON_RS10325	2055362.0	2057083.0	1722.0	+	Gene		
LMON_RS10330	2057084.0	2057575.0	492.0	+	Gene		
LMON_RS10335	2057674.0	2058669.0	996.0	+	Gene		
LMON_RS10340	2058827.0	2060365.0	1539.0	+	Gene		
LMON_RS10345	2060367.0	2061419.0	1053.0	+	Gene		
LMON_RS10350	2061421.0	2062809.0	1389.0	+	Gene		
LMON_RS10355	2062796.0	2063377.0	582.0	+	Gene		
LMON_RS10360	2063396.0	2064664.0	1269.0	+	Gene		
LMON_RS10365	2064857.0	2065576.0	720.0	+	Gene		
LMON_RS10370	2065614.0	2066915.0	1302.0	-	Gene		deoA
LMON_RS10375	2067046.0	2068056.0	1011.0	-	Gene		
LMON_RS10380	2068136.0	2068807.0	672.0	-	Gene		
LMON_RS10385	2068870.0	2069817.0	948.0	-	Gene		
LMON_RS10390	2069914.0	2070330.0	417.0	-	Gene		
LMON_RS10395	2070347.0	2071342.0	996.0	-	Gene		
LMON_RS10400	2071365.0	2072429.0	1065.0	-	Gene		
LMON_RS10405	2072442.0	2073263.0	822.0	-	Gene		
LMON_RS10410	2073244.0	2074062.0	819.0	-	Gene		
LMON_RS10415	2074085.0	2074552.0	468.0	-	Gene		
LMON_RS10420	2074572.0	2075273.0	702.0	-	Gene		
LMON_RS10425	2075275.0	2076006.0	732.0	-	Gene		
LMON_RS10430	2076178.0	2077173.0	996.0	-	Gene		
LMON_RS10435	2077291.0	2078988.0	1698.0	-	Gene		
LMON_RS10440	2079184.0	2080641.0	1458.0	-	Gene		
LMON_RS10445	2080662.0	2081633.0	972.0	-	Gene		
LMON_RS10450	2081652.0	2082581.0	930.0	-	Gene		
LMON_RS10455	2082694.0	2084178.0	1485.0	-	Gene		
LMON_RS10460	2084178.0	2085917.0	1740.0	-	Gene		
LMON_RS10465	2085974.0	2086585.0	612.0	-	Gene		
LMON_RS10470	2086646.0	2087950.0	1305.0	-	Gene		
LMON_RS10475	2087954.0	2090611.0	2658.0	-	Gene		
LMON_RS10480	2090855.0	2093965.0	3111.0	+	Gene		
LMON_RS10485	2094034.0	2094234.0	201.0	-	Gene		
LMON_RS10490	2094523.0	2095218.0	696.0	-	Gene		
LMON_RS10495	2095232.0	2096221.0	990.0	-	Gene		
LMON_RS10500	2096333.0	2099098.0	2766.0	-	Gene		
LMON_RS10505	2099381.0	2099908.0	528.0	-	Gene		
LMON_RS10510	2100002.0	2100523.0	522.0	-	Gene		
LMON_RS10515	2100528.0	2101634.0	1107.0	-	Gene		
LMON_RS10520	2101766.0	2103220.0	1455.0	+	Gene		
LMON_RS10525	2103217.0	2104062.0	846.0	+	Gene		
LMON_RS10530	2104059.0	2105159.0	1101.0	+	Gene		
LMON_RS10535	2105486.0	2107366.0	1881.0	-	Gene		
LMON_RS10540	2107658.0	2108761.0	1104.0	-	Gene		
LMON_RS10545	2109167.0	2109943.0	777.0	-	Gene		
LMON_RS10550	2110067.0	2110357.0	291.0	-	Gene		
LMON_RS10555	2110380.0	2110838.0	459.0	-	Gene		
LMON_RS10560	2110842.0	2111531.0	690.0	-	Gene		
LMON_RS10565	2111650.0	2112825.0	1176.0	-	Gene		
LMON_RS10570	2112892.0	2114172.0	1281.0	-	Gene		
LMON_RS10575	2114538.0	2115350.0	813.0	-	Gene		
LMON_RS10580	2115373.0	2116464.0	1092.0	-	Gene		
LMON_RS10585	2116461.0	2117828.0	1368.0	-	Gene		
LMON_RS10590	2117969.0	2118943.0	975.0	-	Gene		
LMON_RS10595	2118990.0	2120465.0	1476.0	-	Gene		
LMON_RS10600	2120640.0	2122895.0	2256.0	-	Gene		
LMON_RS10605	2122892.0	2123254.0	363.0	-	Gene		
LMON_RS10610	2123271.0	2124209.0	939.0	-	Gene		
LMON_RS10615	2124222.0	2124653.0	432.0	-	Gene		
LMON_RS14855	2124653.0	2124855.0	203.0	-	Gene		
LMON_RS10620	2124856.0	2126103.0	1248.0	-	Gene		
LMON_RS10625	2126219.0	2128033.0	1815.0	+	Gene		
LMON_RS10630	2127963.0	2128349.0	387.0	-	Gene		
LMON_RS10635	2128342.0	2129235.0	894.0	-	Gene		
LMON_RS10640	2129385.0	2129558.0	174.0	-	Gene		
LMON_RS10645	2129649.0	2130185.0	537.0	-	Gene		
LMON_RS10650	2130315.0	2131487.0	1173.0	+	Gene		
LMON_RS10655	2131569.0	2133809.0	2241.0	+	Gene		
LMON_RS10660	2133851.0	2134891.0	1041.0	-	Gene		
LMON_RS10665	2134910.0	2135392.0	483.0	-	Gene		
LMON_RS10670	2135395.0	2135952.0	558.0	-	Gene		
LMON_RS10675	2136049.0	2136330.0	282.0	-	Gene		
LMON_RS10680	2136361.0	2136810.0	450.0	-	Gene		
LMON_RS10685	2136858.0	2137912.0	1055.0	-	Gene		
LMON_RS10690	2138059.0	2138964.0	906.0	-	Gene		
LMON_RS10695	2139201.0	2140118.0	918.0	+	Gene		
LMON_RS10700	2140226.0	2140969.0	744.0	+	Gene		
LMON_RS10705	2140975.0	2141616.0	642.0	-	Gene		
LMON_RS10710	2141635.0	2142252.0	618.0	-	Gene		
LMON_RS10715	2142264.0	2143889.0	1626.0	-	Gene		
LMON_RS10720	2144029.0	2144220.0	192.0	+	Gene		
LMON_RS10725	2144282.0	2144668.0	387.0	+	Gene		
LMON_RS10730	2144807.0	2145199.0	393.0	-	Gene		
LMON_RS10735	2145244.0	2145453.0	210.0	-	Gene		
LMON_RS10740	2145605.0	2146582.0	978.0	-	Gene		
LMON_RS10745	2146840.0	2148468.0	1629.0	-	Gene		
LMON_RS10750	2148504.0	2148788.0	285.0	-	Gene		
LMON_RS10755	2149024.0	2149710.0	687.0	+	Gene		
LMON_RS10760	2149712.0	2149915.0	204.0	+	Gene		
LMON_RS10765	2149942.0	2150589.0	648.0	-	Gene		
LMON_RS10770	2150900.0	2152852.0	1953.0	+	Gene		
LMON_RS10775	2152876.0	2153835.0	960.0	+	Gene		
LMON_RS10780	2154351.0	2155373.0	1023.0	-	Gene		
LMON_RS10785	2155370.0	2155825.0	456.0	-	Gene		
LMON_RS10790	2155822.0	2156514.0	693.0	-	Gene		
LMON_RS10795	2156511.0	2156972.0	462.0	-	Gene		
LMON_RS10800	2157077.0	2158222.0	1146.0	-	Gene		
LMON_RS10805	2158352.0	2158732.0	381.0	-	Gene		
LMON_RS10810	2158825.0	2159181.0	357.0	-	Gene		
LMON_RS10815	2159171.0	2159560.0	390.0	-	Gene		
LMON_RS10820	2159666.0	2160292.0	627.0	-	Gene		
LMON_RS10825	2160289.0	2161182.0	894.0	-	Gene		
LMON_RS10830	2161315.0	2161401.0	87.0	+	NcRNA	tRNA	
LMON_RS10835	2161451.0	2163139.0	1689.0	-	Gene		
