Elements	begin	end	length	strand	type	details	synonim
LMRG_RS08470	1701017.0	1701091.0	75.0	-	NcRNA	tRNA	
LMRG_RS08475	1701107.0	1701188.0	82.0	-	NcRNA	tRNA	
LMRG_RS08480	1701194.0	1701266.0	73.0	-	NcRNA	tRNA	
LMRG_RS08485	1701308.0	1701383.0	76.0	-	NcRNA	tRNA	
LMRG_RS08490	1701392.0	1701464.0	73.0	-	NcRNA	tRNA	
LMRG_RS08495	1701474.0	1701589.0	116.0	-	NcRNA	rRNA	
LMRG_RS08500	1701665.0	1704600.0	2936.0	-	NcRNA	rRNA	
LMRG_RS08505	1704837.0	1706397.0	1561.0	-	NcRNA	rRNA	
LMRG_RS08510	1706840.0	1707286.0	447.0	-	Gene		
LMRG_RS08515	1707369.0	1708310.0	942.0	-	Gene		
LMRG_RS08520	1708455.0	1709753.0	1299.0	+	Gene		
LMRG_RS08525	1709859.0	1710947.0	1089.0	+	Gene		
LMRG_RS08530	1710989.0	1711516.0	528.0	-	Gene		
LMRG_RS08535	1711671.0	1712417.0	747.0	-	Gene		
LMRG_RS08540	1712421.0	1713518.0	1098.0	-	Gene		
LMRG_RS14780	1713487.0	1713675.0	189.0	-	Gene		
LMRG_RS08545	1713719.0	1714699.0	981.0	+	Gene		
LMRG_RS08550	1714731.0	1715192.0	462.0	-	Gene		
LMRG_RS08555	1715204.0	1715437.0	234.0	-	Gene		
LMRG_RS08560	1715439.0	1716248.0	810.0	-	Gene		
LMRG_RS08565	1716346.0	1717248.0	903.0	+	Gene		
LMRG_RS08570	1717269.0	1719866.0	2598.0	-	Gene		
LMRG_RS08575	1719893.0	1720567.0	675.0	-	Gene		
LMRG_RS08580	1720775.0	1721740.0	966.0	+	Gene		
LMRG_RS08585	1721784.0	1722326.0	543.0	-	Gene		
LMRG_RS08590	1722516.0	1723418.0	903.0	+	Gene		
LMRG_RS08595	1723446.0	1723652.0	207.0	+	Gene		
LMRG_RS08600	1723687.0	1724040.0	354.0	-	Gene		
LMRG_RS08605	1724069.0	1724470.0	402.0	-	Gene		
LMRG_RS08610	1724485.0	1725864.0	1380.0	-	Gene		
LMRG_RS08615	1725929.0	1726309.0	381.0	-	Gene		
LMRG_RS08620	1726416.0	1727060.0	645.0	+	Gene		
LMRG_RS08625	1727090.0	1727959.0	870.0	-	Gene		
LMRG_RS08630	1728049.0	1728270.0	222.0	+	Gene		
LMRG_RS08635	1728290.0	1729096.0	807.0	-	Gene		
LMRG_RS08640	1729218.0	1729976.0	759.0	-	Gene		
LMRG_RS14785	1729963.0	1730157.0	195.0	+	Gene		
LMRG_RS08645	1730164.0	1730610.0	447.0	+	Gene		
LMRG_RS08650	1730748.0	1731980.0	1233.0	+	Gene		
LMRG_RS08655	1732084.0	1733343.0	1260.0	+	Gene		
LMRG_RS08660	1733561.0	1734553.0	993.0	+	Gene		
LMRG_RS08665	1734670.0	1734741.0	72.0	+	NcRNA	tRNA	
LMRG_RS08670	1734822.0	1735487.0	666.0	-	Gene		
LMRG_RS08675	1735677.0	1736261.0	585.0	+	Gene		
LMRG_RS08680	1736338.0	1737426.0	1089.0	-	Gene		
LMRG_RS08685	1737448.0	1737750.0	303.0	-	Gene		
LMRG_RS08690	1737820.0	1738128.0	309.0	-	Gene		
LMRG_RS08695	1738288.0	1740966.0	2679.0	-	Gene		
LMRG_RS08700	1741100.0	1742425.0	1326.0	-	Gene		
LMRG_RS08705	1742468.0	1743241.0	774.0	-	Gene		
LMRG_RS08710	1743234.0	1743914.0	681.0	-	Gene		
LMRG_RS08715	1743907.0	1744275.0	369.0	-	Gene		
LMRG_RS08720	1744396.0	1745379.0	984.0	-	Gene		
LMRG_RS08725	1745439.0	1746404.0	966.0	-	Gene		
LMRG_RS08730	1746452.0	1749712.0	3261.0	-	Gene		
LMRG_RS08735	1749709.0	1751880.0	2172.0	-	Gene		
LMRG_RS08740	1752310.0	1753554.0	1245.0	+	Gene		
LMRG_RS08745	1753616.0	1754509.0	894.0	+	Gene		
LMRG_RS08750	1754526.0	1755356.0	831.0	+	Gene		
LMRG_RS08755	1755401.0	1756870.0	1470.0	-	Gene		
LMRG_RS08760	1756885.0	1761477.0	4593.0	-	Gene		
LMRG_RS08765	1761670.0	1762557.0	888.0	+	Gene		
LMRG_RS08770	1762554.0	1763072.0	519.0	-	Gene		
LMRG_RS08775	1763075.0	1764181.0	1107.0	-	Gene		
LMRG_RS08780	1764273.0	1765088.0	816.0	-	Gene		
LMRG_RS08785	1765090.0	1765737.0	648.0	-	Gene		
LMRG_RS08790	1765748.0	1766389.0	642.0	-	Gene		
LMRG_RS08795	1766787.0	1767827.0	1041.0	-	Gene		
LMRG_RS08800	1767849.0	1769591.0	1743.0	-	Gene		
LMRG_RS08805	1769608.0	1770066.0	459.0	-	Gene		
LMRG_RS08810	1770087.0	1770962.0	876.0	-	Gene		
LMRG_RS08815	1771033.0	1771710.0	678.0	-	Gene		
LMRG_RS08820	1771773.0	1773752.0	1980.0	-	Gene		
LMRG_RS08825	1773742.0	1774509.0	768.0	-	Gene		
LMRG_RS08830	1774637.0	1775146.0	510.0	-	Gene		
LMRG_RS08835	1775370.0	1775843.0	474.0	+	Gene		
LMRG_RS08840	1775874.0	1776428.0	555.0	-	Gene		
LMRG_RS08845	1776763.0	1778124.0	1362.0	-	Gene		
LMRG_RS08850	1778148.0	1778903.0	756.0	-	Gene		
LMRG_RS08855	1779051.0	1779983.0	933.0	-	Gene		
LMRG_RS08860	1780124.0	1781554.0	1431.0	-	Gene		
LMRG_RS08865	1781566.0	1783017.0	1452.0	-	Gene		gatA
LMRG_RS08870	1783041.0	1783334.0	294.0	-	Gene		
LMRG_RS08875	1783459.0	1784574.0	1116.0	-	Gene		
LMRG_RS08880	1784571.0	1786586.0	2016.0	-	Gene		ligA
LMRG_RS08885	1786611.0	1788806.0	2196.0	-	Gene		
LMRG_RS08890	1788871.0	1789548.0	678.0	-	Gene		
LMRG_RS08895	1789755.0	1791110.0	1356.0	+	Gene		
LMRG_RS08900	1791152.0	1791406.0	255.0	-	Gene		
LMRG_RS08905	1791424.0	1791720.0	297.0	-	Gene		
LMRG_RS08910	1791858.0	1793120.0	1263.0	-	Gene		
LMRG_RS08915	1793145.0	1794674.0	1530.0	-	Gene		
LMRG_RS08920	1794680.0	1795246.0	567.0	-	Gene		
LMRG_RS08925	1795243.0	1796292.0	1050.0	-	Gene		
LMRG_RS08930	1796311.0	1797738.0	1428.0	-	Gene		
LMRG_RS08935	1797723.0	1799942.0	2220.0	-	Gene		
LMRG_RS08940	1799935.0	1800618.0	684.0	-	Gene		
LMRG_RS08945	1800622.0	1800867.0	246.0	-	Gene		
LMRG_RS08950	1800879.0	1801592.0	714.0	-	Gene		
LMRG_RS08955	1801673.0	1802965.0	1293.0	-	Gene		
LMRG_RS08960	1802984.0	1804108.0	1125.0	-	Gene		
LMRG_RS08965	1804101.0	1804589.0	489.0	-	Gene		
LMRG_RS08970	1804795.0	1805319.0	525.0	-	Gene		
LMRG_RS08975	1805447.0	1805562.0	116.0	-	NcRNA	rRNA	
LMRG_RS08980	1805638.0	1808573.0	2936.0	-	NcRNA	rRNA	
LMRG_RS08985	1808810.0	1810370.0	1561.0	-	NcRNA	rRNA	
LMRG_RS08990	1810706.0	1811311.0	606.0	-	Gene		
LMRG_RS08995	1811376.0	1812149.0	774.0	+	Gene		
LMRG_RS09000	1812199.0	1812561.0	363.0	+	Gene		
LMRG_RS09005	1812580.0	1813812.0	1233.0	-	Gene		
LMRG_RS09010	1813870.0	1814400.0	531.0	-	Gene		
LMRG_RS09015	1814484.0	1815239.0	756.0	+	Gene		
LMRG_RS09020	1815279.0	1815638.0	360.0	-	Gene		
LMRG_RS09025	1815678.0	1815878.0	201.0	-	Gene		
LMRG_RS09030	1815900.0	1816415.0	516.0	-	Gene		
LMRG_RS14790	1816441.0	1816680.0	240.0	-	Gene		
LMRG_RS09035	1816828.0	1817718.0	891.0	-	Gene		
LMRG_RS14795	1818303.0	1818614.0	312.0	-	Gene		
LMRG_RS09040	1818535.0	1818879.0	345.0	-	Gene		
LMRG_RS09045	1819087.0	1819521.0	435.0	+	Gene		
LMRG_RS09050	1819521.0	1820108.0	588.0	+	Gene		
LMRG_RS09055	1820129.0	1820845.0	717.0	+	Gene		
LMRG_RS09060	1820876.0	1821265.0	390.0	-	Gene		
LMRG_RS09065	1821285.0	1822022.0	738.0	-	Gene		
LMRG_RS09070	1822022.0	1822540.0	519.0	-	Gene		
LMRG_RS09075	1822550.0	1822936.0	387.0	-	Gene		
LMRG_RS09080	1822964.0	1823698.0	735.0	-	Gene		
LMRG_RS09085	1823808.0	1824038.0	231.0	-	Gene		
LMRG_RS09090	1824055.0	1824327.0	273.0	-	Gene		
LMRG_RS09095	1824430.0	1826088.0	1659.0	-	Gene		
LMRG_RS09100	1826160.0	1828751.0	2592.0	-	Gene		
LMRG_RS09105	1829232.0	1830128.0	897.0	-	Gene		
LMRG_RS09110	1830272.0	1831624.0	1353.0	-	Gene		
LMRG_RS09115	1831637.0	1831969.0	333.0	-	Gene		
LMRG_RS09120	1832082.0	1833068.0	987.0	-	Gene		
LMRG_RS09125	1833083.0	1836643.0	3561.0	-	Gene		
LMRG_RS09130	1836666.0	1837355.0	690.0	-	Gene		
LMRG_RS09135	1837549.0	1837782.0	234.0	-	Gene		
LMRG_RS09140	1837889.0	1838632.0	744.0	-	Gene		
LMRG_RS09145	1838636.0	1839577.0	942.0	-	Gene		
LMRG_RS09150	1839570.0	1840583.0	1014.0	-	Gene		
LMRG_RS09155	1840604.0	1841173.0	570.0	-	Gene		
LMRG_RS09160	1841354.0	1843402.0	2049.0	-	Gene		
LMRG_RS09165	1843395.0	1844285.0	891.0	-	Gene		
LMRG_RS09170	1844421.0	1845083.0	663.0	-	Gene		
LMRG_RS09175	1845123.0	1846781.0	1659.0	-	Gene		
LMRG_RS09180	1846796.0	1847161.0	366.0	-	Gene		
LMRG_RS09185	1847459.0	1847647.0	189.0	+	Gene		
LMRG_RS09190	1847744.0	1848388.0	645.0	-	Gene		
LMRG_RS09195	1848452.0	1849108.0	657.0	-	Gene		
LMRG_RS09200	1849111.0	1849986.0	876.0	-	Gene		
LMRG_RS09205	1850005.0	1851972.0	1968.0	-	Gene		
LMRG_RS09210	1851969.0	1852727.0	759.0	-	Gene		
LMRG_RS09215	1852750.0	1854084.0	1335.0	-	Gene		
LMRG_RS09220	1854085.0	1855023.0	939.0	-	Gene		
LMRG_RS09225	1855037.0	1857430.0	2394.0	-	Gene		
LMRG_RS09230	1857435.0	1858634.0	1200.0	-	Gene		
LMRG_RS09235	1858789.0	1858992.0	204.0	-	Gene		
LMRG_RS09240	1858992.0	1859609.0	618.0	-	Gene		
LMRG_RS09245	1859628.0	1860502.0	875.0	-	Gene		
LMRG_RS09250	1860659.0	1862371.0	1713.0	+	Gene		
LMRG_RS09255	1862459.0	1863058.0	600.0	+	Gene		
LMRG_RS09260	1863099.0	1863728.0	630.0	-	Gene		
LMRG_RS09265	1863725.0	1864426.0	702.0	-	Gene		
LMRG_RS09270	1864423.0	1865337.0	915.0	-	Gene		
LMRG_RS09275	1865334.0	1866098.0	765.0	-	Gene		
LMRG_RS09280	1866121.0	1869333.0	3213.0	-	Gene		
LMRG_RS09285	1869326.0	1870417.0	1092.0	-	Gene		
LMRG_RS09290	1870414.0	1871694.0	1281.0	-	Gene		
LMRG_RS09295	1871682.0	1872593.0	912.0	-	Gene		
LMRG_RS09300	1872677.0	1873963.0	1287.0	-	Gene		
LMRG_RS09305	1874092.0	1874643.0	552.0	-	Gene		
LMRG_RS09310	1874874.0	1875104.0	231.0	+	Gene		
LMRG_RS09315	1875192.0	1876016.0	825.0	+	Gene		
LMRG_RS09320	1876036.0	1876947.0	912.0	-	Gene		
LMRG_RS09325	1876947.0	1877411.0	465.0	-	Gene		
LMRG_RS09330	1877493.0	1878776.0	1284.0	-	Gene		
LMRG_RS09335	1878950.0	1880320.0	1371.0	+	Gene		
LMRG_RS09340	1880336.0	1881268.0	933.0	-	Gene		
LMRG_RS09345	1881265.0	1882107.0	843.0	-	Gene		
LMRG_RS09350	1882111.0	1882833.0	723.0	-	Gene		
LMRG_RS09355	1882993.0	1883409.0	417.0	-	Gene		
LMRG_RS09360	1883446.0	1884936.0	1491.0	-	Gene		
LMRG_RS09365	1885090.0	1885296.0	207.0	-	Gene		
LMRG_RS09370	1885309.0	1887522.0	2214.0	-	Gene		
LMRG_RS09375	1887537.0	1887830.0	294.0	-	Gene		
LMRG_RS09380	1887953.0	1888777.0	825.0	-	Gene		
LMRG_RS09385	1888835.0	1889536.0	702.0	-	Gene		
LMRG_RS09390	1889548.0	1889781.0	234.0	-	Gene		
LMRG_RS09395	1889844.0	1890749.0	906.0	-	Gene		
LMRG_RS09400	1890832.0	1891269.0	438.0	-	Gene		
LMRG_RS09405	1891276.0	1891809.0	534.0	-	Gene		
LMRG_RS09410	1891845.0	1892459.0	615.0	-	Gene		
LMRG_RS09415	1892475.0	1893260.0	786.0	-	Gene		
LMRG_RS09420	1893275.0	1894114.0	840.0	-	Gene		
LMRG_RS09425	1894293.0	1894925.0	633.0	+	Gene		
LMRG_RS09430	1895047.0	1895664.0	618.0	+	Gene		
LMRG_RS09435	1895677.0	1896489.0	813.0	+	Gene		
LMRG_RS09440	1896508.0	1899147.0	2640.0	+	Gene		
LMRG_RS09445	1899197.0	1899574.0	378.0	-	Gene		
LMRG_RS09450	1899578.0	1900561.0	984.0	-	Gene		
LMRG_RS09455	1900655.0	1901278.0	624.0	-	Gene		
LMRG_RS09460	1901418.0	1902929.0	1512.0	-	Gene		
LMRG_RS09465	1902998.0	1903872.0	875.0	-	Gene		
LMRG_RS09470	1903925.0	1904407.0	483.0	-	Gene		
LMRG_RS09475	1904423.0	1905367.0	945.0	-	Gene		
LMRG_RS09480	1905380.0	1907272.0	1893.0	-	Gene		
LMRG_RS09485	1907392.0	1909074.0	1683.0	-	Gene		
LMRG_RS09490	1909231.0	1909659.0	429.0	-	Gene		
LMRG_RS14800	1909797.0	1909979.0	183.0	-	Gene		
LMRG_RS09495	1910024.0	1910224.0	201.0	+	Gene		
LMRG_RS09500	1910347.0	1910748.0	402.0	+	Gene		rnhA
LMRG_RS09505	1910766.0	1911638.0	873.0	-	Gene		
LMRG_RS09510	1911716.0	1911985.0	270.0	-	Gene		
LMRG_RS09515	1912109.0	1913167.0	1059.0	-	Gene		
LMRG_RS09520	1913359.0	1914666.0	1308.0	-	Gene		
LMRG_RS09525	1914673.0	1915251.0	579.0	-	Gene		
LMRG_RS09530	1915479.0	1916987.0	1509.0	-	Gene		
LMRG_RS09535	1917007.0	1918155.0	1149.0	-	Gene		
LMRG_RS14805	1918318.0	1918699.0	382.0	-	NcRNA	tRNA	
LMRG_RS09545	1918736.0	1919077.0	342.0	-	Gene		
LMRG_RS09550	1919209.0	1919754.0	546.0	-	Gene		
LMRG_RS09555	1919751.0	1920116.0	366.0	-	Gene		
LMRG_RS09560	1920363.0	1920968.0	606.0	+	Gene		
LMRG_RS09565	1921000.0	1923483.0	2484.0	+	Gene		
LMRG_RS09570	1923526.0	1924017.0	492.0	-	Gene		
LMRG_RS09575	1924010.0	1924669.0	660.0	-	Gene		
LMRG_RS09580	1924680.0	1925399.0	720.0	-	Gene		
LMRG_RS09585	1925548.0	1926840.0	1293.0	-	Gene		asnC
LMRG_RS09590	1926854.0	1928035.0	1182.0	-	Gene		
LMRG_RS09595	1928058.0	1928642.0	585.0	-	Gene		
LMRG_RS09600	1928687.0	1931473.0	2787.0	-	Gene		
LMRG_RS09605	1931570.0	1931953.0	384.0	-	Gene		
LMRG_RS09610	1931957.0	1932814.0	858.0	-	Gene		
LMRG_RS09615	1932818.0	1933651.0	834.0	-	Gene		
LMRG_RS09620	1933818.0	1934291.0	474.0	-	Gene		
LMRG_RS09625	1934439.0	1935416.0	978.0	-	Gene		
LMRG_RS09630	1935406.0	1936587.0	1182.0	-	Gene		
LMRG_RS09635	1936602.0	1937006.0	405.0	-	Gene		
LMRG_RS09640	1937022.0	1937813.0	792.0	-	Gene		
LMRG_RS09645	1937810.0	1938145.0	336.0	-	Gene		
LMRG_RS09650	1938285.0	1939151.0	867.0	+	Gene		
LMRG_RS09655	1939141.0	1940247.0	1107.0	-	Gene		
LMRG_RS09660	1940567.0	1941703.0	1137.0	+	Gene		
LMRG_RS09665	1941729.0	1942856.0	1128.0	+	Gene		
LMRG_RS09670	1942853.0	1943857.0	1005.0	+	Gene		
LMRG_RS09675	1943876.0	1944559.0	684.0	+	Gene		
LMRG_RS09680	1944669.0	1946312.0	1644.0	+	Gene		
LMRG_RS09685	1946315.0	1947322.0	1008.0	+	Gene		
LMRG_RS09690	1947557.0	1949836.0	2280.0	+	Gene		
LMRG_RS09695	1949882.0	1951147.0	1266.0	-	Gene		
LMRG_RS09700	1951261.0	1951944.0	684.0	-	Gene		
LMRG_RS09705	1952030.0	1952626.0	597.0	-	Gene		
LMRG_RS09710	1952714.0	1953259.0	546.0	-	Gene		
LMRG_RS09715	1953295.0	1954548.0	1254.0	-	Gene		
LMRG_RS09720	1954679.0	1955965.0	1287.0	-	Gene		
LMRG_RS09725	1955979.0	1957082.0	1104.0	-	Gene		
LMRG_RS09730	1957104.0	1958186.0	1083.0	-	Gene		
LMRG_RS09735	1958186.0	1958560.0	375.0	-	Gene		
LMRG_RS09740	1958557.0	1959654.0	1098.0	-	Gene		
LMRG_RS09745	1959657.0	1960823.0	1167.0	-	Gene		
LMRG_RS09750	1961027.0	1961470.0	444.0	-	Gene		
LMRG_RS09755	1961489.0	1962454.0	966.0	-	Gene		
LMRG_RS09760	1962465.0	1963178.0	714.0	-	Gene		
LMRG_RS09765	1963201.0	1963968.0	768.0	-	Gene		
LMRG_RS09770	1964027.0	1964596.0	570.0	-	Gene		
LMRG_RS09775	1964831.0	1965106.0	276.0	-	Gene		
LMRG_RS09780	1965518.0	1966498.0	981.0	-	Gene		
LMRG_RS09785	1966601.0	1967617.0	1017.0	-	Gene		
LMRG_RS09790	1967640.0	1968950.0	1311.0	-	Gene		
LMRG_RS09795	1969094.0	1970239.0	1146.0	-	Gene		
LMRG_RS09800	1970598.0	1971272.0	675.0	-	Gene		
LMRG_RS09805	1971288.0	1972250.0	963.0	-	Gene		
LMRG_RS09810	1972331.0	1973050.0	720.0	-	Gene		
LMRG_RS09815	1973370.0	1974773.0	1404.0	-	Gene		
LMRG_RS09820	1974770.0	1975777.0	1008.0	-	Gene		
LMRG_RS09825	1975932.0	1976156.0	225.0	+	Gene		
LMRG_RS09830	1976198.0	1976809.0	612.0	-	Gene		
LMRG_RS09835	1977250.0	1977768.0	519.0	-	Gene		
LMRG_RS09840	1977784.0	1979574.0	1791.0	-	Gene		
LMRG_RS09845	1979675.0	1980391.0	717.0	-	Gene		
LMRG_RS09850	1980574.0	1981308.0	735.0	-	Gene		
LMRG_RS09855	1981311.0	1981907.0	597.0	-	Gene		
LMRG_RS09860	1981904.0	1982653.0	750.0	-	Gene		
LMRG_RS09865	1982669.0	1983979.0	1311.0	-	Gene		
LMRG_RS09870	1984160.0	1984978.0	819.0	-	Gene		
LMRG_RS09875	1984997.0	1986181.0	1185.0	-	Gene		
LMRG_RS09880	1986210.0	1987103.0	894.0	-	Gene		
LMRG_RS09885	1987256.0	1987708.0	453.0	-	Gene		
LMRG_RS09890	1987950.0	1988972.0	1023.0	-	Gene		
LMRG_RS09895	1988972.0	1989997.0	1026.0	-	Gene		
LMRG_RS09900	1990099.0	1991040.0	942.0	-	Gene		
LMRG_RS09905	1991205.0	1992029.0	825.0	+	Gene		fecE
LMRG_RS09910	1992019.0	1993017.0	999.0	+	Gene		
LMRG_RS09915	1993033.0	1993653.0	621.0	-	Gene		
LMRG_RS09920	1993653.0	1994468.0	816.0	-	Gene		
LMRG_RS09925	1994465.0	1995352.0	888.0	-	Gene		
LMRG_RS09930	1995953.0	1996510.0	558.0	-	Gene		
LMRG_RS09935	1996786.0	1997445.0	660.0	+	Gene		
LMRG_RS09940	1997423.0	1998622.0	1200.0	+	Gene		
LMRG_RS09945	1998669.0	1999412.0	744.0	-	Gene		
LMRG_RS09950	1999425.0	2000033.0	609.0	-	Gene		
LMRG_RS09955	2000052.0	2000969.0	918.0	-	Gene		
LMRG_RS09960	2000993.0	2002261.0	1269.0	-	Gene		
LMRG_RS09965	2002277.0	2002558.0	282.0	-	Gene		
LMRG_RS09970	2002558.0	2003001.0	444.0	-	Gene		
LMRG_RS09975	2003019.0	2003768.0	750.0	-	Gene		
LMRG_RS09980	2003955.0	2005025.0	1071.0	-	Gene		
LMRG_RS09985	2005134.0	2005925.0	792.0	-	Gene		
LMRG_RS09990	2005930.0	2006850.0	921.0	-	Gene		
LMRG_RS09995	2007150.0	2008625.0	1476.0	+	Gene		
LMRG_RS10000	2008744.0	2009175.0	432.0	+	Gene		
LMRG_RS10005	2009207.0	2009344.0	138.0	+	Gene		
LMRG_RS10010	2009327.0	2009812.0	486.0	-	Gene		
LMRG_RS10015	2009785.0	2010312.0	528.0	-	Gene		
LMRG_RS10020	2011003.0	2012697.0	1695.0	+	Gene		
LMRG_RS10025	2012715.0	2014436.0	1722.0	+	Gene		
LMRG_RS10030	2014437.0	2014928.0	492.0	+	Gene		
LMRG_RS10035	2015027.0	2016022.0	996.0	+	Gene		
LMRG_RS10040	2016180.0	2017718.0	1539.0	+	Gene		
LMRG_RS10045	2017720.0	2018772.0	1053.0	+	Gene		
LMRG_RS10050	2018774.0	2020162.0	1389.0	+	Gene		
LMRG_RS10055	2020149.0	2020730.0	582.0	+	Gene		
LMRG_RS10060	2020749.0	2022017.0	1269.0	+	Gene		
LMRG_RS10065	2022210.0	2022929.0	720.0	+	Gene		
LMRG_RS10070	2022967.0	2024268.0	1302.0	-	Gene		deoA
LMRG_RS10075	2024399.0	2025409.0	1011.0	-	Gene		
LMRG_RS10080	2025489.0	2026160.0	672.0	-	Gene		
LMRG_RS10085	2026223.0	2027170.0	948.0	-	Gene		
LMRG_RS10090	2027267.0	2027683.0	417.0	-	Gene		
LMRG_RS10095	2027700.0	2028695.0	996.0	-	Gene		
LMRG_RS10100	2028718.0	2029782.0	1065.0	-	Gene		
LMRG_RS10105	2029795.0	2030616.0	822.0	-	Gene		
LMRG_RS10110	2030597.0	2031415.0	819.0	-	Gene		
LMRG_RS10115	2031438.0	2031905.0	468.0	-	Gene		
LMRG_RS10120	2031925.0	2032626.0	702.0	-	Gene		
LMRG_RS10125	2032628.0	2033359.0	732.0	-	Gene		
LMRG_RS10130	2033531.0	2034526.0	996.0	-	Gene		
LMRG_RS10135	2034644.0	2036341.0	1698.0	-	Gene		
LMRG_RS10140	2036537.0	2037994.0	1458.0	-	Gene		
LMRG_RS10145	2038015.0	2038986.0	972.0	-	Gene		
LMRG_RS10150	2039005.0	2039934.0	930.0	-	Gene		
LMRG_RS10155	2040047.0	2041531.0	1485.0	-	Gene		
LMRG_RS10160	2041531.0	2043270.0	1740.0	-	Gene		
LMRG_RS10165	2043327.0	2043938.0	612.0	-	Gene		
LMRG_RS10170	2043999.0	2045303.0	1305.0	-	Gene		
LMRG_RS10175	2045307.0	2047964.0	2658.0	-	Gene		
LMRG_RS10180	2048208.0	2051318.0	3111.0	+	Gene		
LMRG_RS10185	2051387.0	2051587.0	201.0	-	Gene		
LMRG_RS10190	2051876.0	2052571.0	696.0	-	Gene		
LMRG_RS10195	2052585.0	2053574.0	990.0	-	Gene		
LMRG_RS10200	2053686.0	2056451.0	2766.0	-	Gene		
LMRG_RS10205	2056734.0	2057261.0	528.0	-	Gene		
LMRG_RS10210	2057355.0	2057876.0	522.0	-	Gene		
LMRG_RS10215	2057881.0	2058987.0	1107.0	-	Gene		
LMRG_RS10220	2059119.0	2060573.0	1455.0	+	Gene		
LMRG_RS10225	2060570.0	2061415.0	846.0	+	Gene		
LMRG_RS10230	2061412.0	2062512.0	1101.0	+	Gene		
LMRG_RS10235	2062839.0	2064719.0	1881.0	-	Gene		
LMRG_RS10240	2065011.0	2066114.0	1104.0	-	Gene		
LMRG_RS10245	2066520.0	2067296.0	777.0	-	Gene		
LMRG_RS10250	2067420.0	2067710.0	291.0	-	Gene		
LMRG_RS10255	2067733.0	2068191.0	459.0	-	Gene		
LMRG_RS10260	2068195.0	2068884.0	690.0	-	Gene		
LMRG_RS10265	2069003.0	2070178.0	1176.0	-	Gene		
LMRG_RS10270	2070245.0	2071525.0	1281.0	-	Gene		
LMRG_RS10275	2071891.0	2072703.0	813.0	-	Gene		
LMRG_RS10280	2072726.0	2073817.0	1092.0	-	Gene		
LMRG_RS10285	2073814.0	2075181.0	1368.0	-	Gene		
LMRG_RS10290	2075322.0	2076296.0	975.0	-	Gene		
LMRG_RS10295	2076343.0	2077818.0	1476.0	-	Gene		
LMRG_RS10300	2077993.0	2080248.0	2256.0	-	Gene		
LMRG_RS10305	2080245.0	2080607.0	363.0	-	Gene		
LMRG_RS10310	2080624.0	2081562.0	939.0	-	Gene		
LMRG_RS10315	2081575.0	2082006.0	432.0	-	Gene		
LMRG_RS14810	2082006.0	2082208.0	203.0	-	Gene		
LMRG_RS10320	2082209.0	2083456.0	1248.0	-	Gene		
LMRG_RS10325	2083572.0	2085386.0	1815.0	+	Gene		
LMRG_RS10330	2085316.0	2085702.0	387.0	-	Gene		
LMRG_RS10335	2085695.0	2086588.0	894.0	-	Gene		
LMRG_RS10340	2086738.0	2086911.0	174.0	-	Gene		
LMRG_RS10345	2087002.0	2087538.0	537.0	-	Gene		
LMRG_RS10350	2087668.0	2088840.0	1173.0	+	Gene		
LMRG_RS10355	2088922.0	2091162.0	2241.0	+	Gene		
LMRG_RS10360	2091204.0	2092244.0	1041.0	-	Gene		
LMRG_RS10365	2092263.0	2092745.0	483.0	-	Gene		
LMRG_RS10370	2092748.0	2093305.0	558.0	-	Gene		
LMRG_RS10375	2093402.0	2093683.0	282.0	-	Gene		
LMRG_RS10380	2093714.0	2094163.0	450.0	-	Gene		
LMRG_RS10385	2094211.0	2095266.0	1056.0	-	Gene		
LMRG_RS10390	2095413.0	2096318.0	906.0	-	Gene		
LMRG_RS10395	2096555.0	2097472.0	918.0	+	Gene		
LMRG_RS10400	2097580.0	2098323.0	744.0	+	Gene		
LMRG_RS10405	2098329.0	2098970.0	642.0	-	Gene		
LMRG_RS10410	2098989.0	2099606.0	618.0	-	Gene		
LMRG_RS10415	2099618.0	2101243.0	1626.0	-	Gene		
LMRG_RS10420	2101383.0	2101574.0	192.0	+	Gene		
LMRG_RS10425	2101636.0	2102022.0	387.0	+	Gene		
LMRG_RS10430	2102161.0	2102553.0	393.0	-	Gene		
LMRG_RS10435	2102598.0	2102807.0	210.0	-	Gene		
LMRG_RS10440	2102959.0	2103936.0	978.0	-	Gene		
LMRG_RS10445	2104194.0	2105822.0	1629.0	-	Gene		
LMRG_RS10450	2105858.0	2106142.0	285.0	-	Gene		
LMRG_RS10455	2106378.0	2107064.0	687.0	+	Gene		
LMRG_RS10460	2107066.0	2107269.0	204.0	+	Gene		
LMRG_RS10465	2107296.0	2107943.0	648.0	-	Gene		
LMRG_RS10470	2108254.0	2110206.0	1953.0	+	Gene		
LMRG_RS10475	2110230.0	2111189.0	960.0	+	Gene		
LMRG_RS10480	2111705.0	2112727.0	1023.0	-	Gene		
LMRG_RS10485	2112724.0	2113179.0	456.0	-	Gene		
LMRG_RS10490	2113176.0	2113868.0	693.0	-	Gene		
LMRG_RS10495	2113865.0	2114326.0	462.0	-	Gene		
LMRG_RS10500	2114431.0	2115576.0	1146.0	-	Gene		
LMRG_RS10505	2115706.0	2116086.0	381.0	-	Gene		
LMRG_RS10510	2116179.0	2116535.0	357.0	-	Gene		
LMRG_RS10515	2116525.0	2116914.0	390.0	-	Gene		
