Elements	begin	end	length	strand	type	details	synonim
Operon_045	273003.0	280333.0	7331.0	+	Operon	2 genes	
lmo0259	276728.0	280333.0	3606.0	+	Gene		rpoC
lmo0260	280410.0	280955.0	546.0	+	Gene		
lmo0261	281021.0	282481.0	1461.0	+	Gene		
Term_lmo0261	282493.0	282514.0	22.0	+	terminator		lmo0261
lmo0262	282755.0	284227.0	1473.0	+	Gene		inlG
Term_inlG	284239.0	284267.0	29.0	+	terminator		inlG
lmo0263	284365.0	286011.0	1647.0	+	Gene		inlH
Term_inlH	286023.0	286055.0	33.0	+	terminator		inlH
lmo0264	286219.0	287718.0	1500.0	+	Gene		inlE
Term_inlE	287728.0	287764.0	37.0	+	terminator		inlE
lmo0265	287853.0	288992.0	1140.0	+	Gene		
Term_lmo0265	289045.0	289076.0	32.0	+	terminator		lmo0265
lmo0266	289139.0	289555.0	417.0	+	Gene		
Operon_046	289139.0	291228.0	2090.0	+	Operon	3 genes	
lmo0267	289562.0	290521.0	960.0	+	Gene		
lmo0268	290593.0	291228.0	636.0	+	Gene		
Term_lmo0268	291235.0	291268.0	34.0	+	terminator		lmo0268
lmo0269	291312.0	293198.0	1887.0	+	Gene		
Term_lmo0269	293193.0	293217.0	25.0	+	terminator		lmo0269
Term_lmo0270	293193.0	293217.0	25.0	-	terminator		lmo0270
lmo0270	293212.0	293841.0	630.0	-	Gene		
Operon_047	293212.0	295281.0	2070.0	-	Operon	2 genes	
lmo0271	293845.0	295281.0	1437.0	-	Gene		
Term_lmo0272	295369.0	295392.0	24.0	-	terminator		lmo0272
lmo0272	295401.0	296213.0	813.0	-	Gene		
lmo0273	296349.0	296852.0	504.0	+	Gene		
Term_lmo0273	296858.0	296882.0	25.0	+	terminator		lmo0273
Term_lmo0274	296858.0	296882.0	25.0	-	terminator		lmo0274
lmo0274	296889.0	297551.0	663.0	-	Gene		
Term_lmo0275	297759.0	297790.0	32.0	-	terminator		lmo0275
lmo0275	297810.0	298652.0	843.0	-	Gene		
Operon_048	297810.0	299490.0	1681.0	-	Operon	2 genes	
lmo0276	298669.0	299490.0	822.0	-	Gene		
Term_lmo0276	298681.0	298691.0	11.0	-	terminator		lmo0276
lmo0277	299607.0	300578.0	972.0	+	Gene		
Term_lmo0278	300576.0	300610.0	35.0	-	terminator		lmo0278
Term_lmo0277	300585.0	300602.0	18.0	+	terminator		lmo0277
lmo0278	300617.0	301717.0	1101.0	-	Gene		
lmo0279	302008.0	304140.0	2133.0	+	Gene		
Operon_049	302008.0	304684.0	2677.0	+	Operon	2 genes	
lmo0280	304133.0	304684.0	552.0	+	Gene		
Term_lmo0280	304690.0	304708.0	19.0	+	terminator		lmo0280
Term_lmo0281	304915.0	304937.0	23.0	-	terminator		lmo0281
lmo0281	304942.0	305613.0	672.0	-	Gene		
Term_lmo0282	305741.0	305764.0	24.0	-	terminator		lmo0282
lmo0282	305775.0	306554.0	780.0	-	Gene		
Operon_050	305775.0	309155.0	3381.0	-	Operon	4 genes	
lmo0283	306644.0	307306.0	663.0	-	Gene		
Term_lmo0283	306648.0	306659.0	12.0	-	terminator		lmo0283
lmo0284	307303.0	308319.0	1017.0	-	Gene		
lmo0285	308334.0	309155.0	822.0	-	Gene		
Term_lmo0285	308340.0	308352.0	13.0	-	terminator		lmo0285
SAM-SreF	309211.0	309408.0	198.0	-	Srna	Johansson et al. 2009	
lmo0286	309538.0	310719.0	1182.0	+	Gene		
lmo0287	310932.0	311645.0	714.0	+	Gene		
Term_lmo0287	311656.0	311689.0	34.0	+	terminator		lmo0287
lmo0288	311830.0	313662.0	1833.0	+	Gene		
Operon_051	311830.0	315823.0	3994.0	+	Operon	3 genes	
lmo0289	313659.0	314981.0	1323.0	+	Gene		
lmo0290	314984.0	315823.0	840.0	+	Gene		
Term_lmo0290	315831.0	315863.0	33.0	+	terminator		lmo0290
lmo0291	315945.0	316775.0	831.0	+	Gene		
Operon_052	315945.0	318375.0	2431.0	+	Operon	2 genes	
Term_lmo0291	316784.0	316796.0	13.0	+	terminator		lmo0291
lmo0292	316873.0	318375.0	1503.0	+	Gene		
Term_lmo0292	318385.0	318410.0	26.0	+	terminator		lmo0292
rli146	318784.0	318834.0	51.0	+	Srna	Wurtzel et al. 2012	
lmo0293	319049.0	319528.0	480.0	+	Gene		
Term_lmo0294	319533.0	319544.0	12.0	-	terminator		lmo0294
lmo0294	319560.0	320423.0	864.0	-	Gene		
Term_lmo0293	319849.0	319885.0	37.0	+	terminator		lmo0293
lmo0295	320542.0	321279.0	738.0	+	Gene		
rli75	321290.0	321363.0	74.0	+	Srna	Mraheil et al. 2011	
Term_lmo0295	321326.0	321360.0	35.0	+	terminator		lmo0295
lmo0296	321490.0	322128.0	639.0	+	Gene		
Term_lmo0296	322123.0	322147.0	25.0	+	terminator		lmo0296
Term_lmo0297	322123.0	322147.0	25.0	-	terminator		lmo0297
lmo0297	322134.0	324005.0	1872.0	-	Gene		
Term_lmo0298	324052.0	324095.0	44.0	-	terminator		lmo0298
lmo0298	324104.0	325417.0	1314.0	-	Gene		
lmo0299	325422.0	325712.0	291.0	-	Gene		
lmo0300	325729.0	327120.0	1392.0	-	Gene		
lmo0301	327113.0	327454.0	342.0	-	Gene		
lmo0302	327621.0	327905.0	285.0	+	Gene		
Operon_053	327621.0	328495.0	875.0	+	Operon	2 genes	
Term_lmo0302	327902.0	327912.0	11.0	+	terminator		lmo0302
lmo0303	327941.0	328495.0	555.0	+	Gene		
Term_lmo0303	328561.0	328590.0	30.0	+	terminator		lmo0303
lmo0304	328701.0	329966.0	1266.0	+	Gene		
Operon_054	328701.0	330999.0	2299.0	+	Operon	2 genes	
lmo0305	329923.0	330999.0	1077.0	+	Gene		
Term_lmo0305	331021.0	331048.0	28.0	+	terminator		lmo0305
Term_lmo0306	331021.0	331048.0	28.0	-	terminator		lmo0306
lmo0306	331063.0	331446.0	384.0	-	Gene		
anti0307	331446.0	331758.0	313.0	-	Srna	Toledo-Arana et al. 2009	
lmo0307	331543.0	332688.0	1146.0	+	Gene		
Term_lmo0307	332707.0	332718.0	12.0	+	terminator		lmo0307
lmo0309	333534.0	335195.0	1662.0	+	Gene		
Term_lmo0309	335211.0	335222.0	12.0	+	terminator		lmo0309
lmo0310	335350.0	336426.0	1077.0	+	Gene		
Term_lmo0310	336418.0	336450.0	33.0	+	terminator		lmo0310
lmo0311	336541.0	337161.0	621.0	+	Gene		
lmo0312	337161.0	338363.0	1203.0	+	Gene		
lmo0313	338341.0	339087.0	747.0	+	Gene		
Term_lmo0313	339103.0	339118.0	16.0	+	terminator		lmo0313
lmo0314	339270.0	340055.0	786.0	+	Gene		
TPP-1	340086.0	340191.0	106.0	+	Srna	Rfam	
Term_lmo0314	340206.0	340247.0	42.0	+	terminator		lmo0314
lmo0315	340278.0	340952.0	675.0	+	Gene		
Operon_055	340278.0	343195.0	2918.0	+	Operon	4 genes	
lmo0316	340945.0	341754.0	810.0	+	Gene		
lmo0317	341751.0	342554.0	804.0	+	Gene		
lmo0318	342551.0	343195.0	645.0	+	Gene		thiE
Term_lmo0319	343177.0	343210.0	34.0	-	terminator		lmo0319
Term_lmo0318	343207.0	343217.0	11.0	+	terminator		lmo0318
lmo0319	343221.0	344636.0	1416.0	-	Gene		
rli76	344675.0	344771.0	97.0	-	Srna	Mraheil et al. 2011	
Term_lmo0320	344820.0	344843.0	24.0	-	terminator		lmo0320
lmo0320	344850.0	346049.0	1200.0	-	Gene		
lmo0321	346377.0	347036.0	660.0	+	Gene		
Term_lmo0321	347049.0	347070.0	22.0	+	terminator		lmo0321
lmo0322	347219.0	347611.0	393.0	+	Gene		
Term_lmo0322	347625.0	347657.0	33.0	+	terminator		lmo0322
Term_lmo0323	347630.0	347652.0	23.0	-	terminator		lmo0323
lmo0323	347658.0	348428.0	771.0	-	Gene		
lmo0324	348586.0	349065.0	480.0	+	Gene		
Term_lmo0324	349098.0	349117.0	20.0	+	terminator		lmo0324
lmo0325	349326.0	350228.0	903.0	+	Gene		
Term_lmo0325	350256.0	350279.0	24.0	+	terminator		lmo0325
lmo0326	350392.0	351264.0	873.0	+	Gene		
Term_lmo0326	351263.0	351295.0	33.0	+	terminator		lmo0326
lmo0327	351459.0	355505.0	4047.0	+	Gene		
Term_lmo0327	355524.0	355549.0	26.0	+	terminator		lmo0327
lmo0328	355643.0	356323.0	681.0	+	Gene		
Term_lmo0328	356369.0	356404.0	36.0	+	terminator		lmo0328
lmo0329	356567.0	356872.0	306.0	+	Gene		
lmo0330	356890.0	357705.0	816.0	+	Gene		
anti0330-rli25	357292.0	357591.0	300.0	-	Srna	Wurtzel et al. 2012	
Term_lmo0331	357477.0	357520.0	44.0	-	terminator		lmo0331
rli25	357516.0	357618.0	103.0	-	Srna	Toledo-Arana et al. 2009	
lmo0331	357775.0	359676.0	1902.0	-	Gene		
Term_lmo0330	358198.0	358209.0	12.0	+	terminator		lmo0330
lmo0332	360172.0	360507.0	336.0	+	Gene		
Term_lmo0332	360665.0	360684.0	20.0	+	terminator		lmo0332
lmo0333	360936.0	366272.0	5337.0	+	Gene		
Term_lmo0333	366297.0	366335.0	39.0	+	terminator		lmo0333
lmo0334	366508.0	367032.0	525.0	+	Gene		
Term_lmo0334	367062.0	367082.0	21.0	+	terminator		lmo0334
lmo0335	367248.0	367532.0	285.0	+	Gene		
Operon_056	367248.0	369757.0	2510.0	+	Operon	4 genes	
lmo0336	367533.0	367901.0	369.0	+	Gene		
lmo0337	367898.0	369373.0	1476.0	+	Gene		
lmo0338	369377.0	369757.0	381.0	+	Gene		
Term_lmo0338	369753.0	369765.0	13.0	+	terminator		lmo0338
lmo0339	370032.0	370403.0	372.0	+	Gene		
Operon_057	370032.0	370634.0	603.0	+	Operon	2 genes	
lmo0340	370416.0	370634.0	219.0	+	Gene		
Term_lmo0340	370682.0	370715.0	34.0	+	terminator		lmo0340
Term_lmo0341	370682.0	370715.0	34.0	-	terminator		lmo0341
lmo0341	370732.0	371064.0	333.0	-	Gene		
lmo0342	371130.0	373127.0	1998.0	-	Gene		
Operon_058	371130.0	378781.0	7652.0	-	Operon	10 genes	
lmo0343	373129.0	373785.0	657.0	-	Gene		
lmo0344	373832.0	374596.0	765.0	-	Gene		
lmo0345	374621.0	375067.0	447.0	-	Gene		
lmo0346	375074.0	375838.0	765.0	-	Gene		
lmo0347	375842.0	376492.0	651.0	-	Gene		
lmo0348	376514.0	377509.0	996.0	-	Gene		
lmo0349	377531.0	377872.0	342.0	-	Gene		
lmo0350	377888.0	378319.0	432.0	-	Gene		
lmo0351	378404.0	378781.0	378.0	-	Gene		
lmo0352	378964.0	379728.0	765.0	+	Gene		
Term_lmo0352	379742.0	379769.0	28.0	+	terminator		lmo0352
lmo0353	379794.0	380207.0	414.0	+	Gene		
Term_lmo0353	380211.0	380240.0	30.0	+	terminator		lmo0353
Term_lmo0354	380211.0	380240.0	30.0	-	terminator		lmo0354
lmo0354	380253.0	381779.0	1527.0	-	Gene		
lmo0355	382016.0	383536.0	1521.0	+	Gene		
Term_lmo0355	383579.0	383613.0	35.0	+	terminator		lmo0355
lmo0356	383710.0	384726.0	1017.0	+	Gene		
Term_lmo0356	384736.0	384759.0	24.0	+	terminator		lmo0356
lmo0357	384926.0	385372.0	447.0	+	Gene		
Operon_059	384926.0	386780.0	1855.0	+	Operon	2 genes	
lmo0358	385386.0	386780.0	1395.0	+	Gene		
lmo0359	386780.0	387640.0	861.0	+	Gene		
Operon_060	386780.0	388467.0	1688.0	+	Operon	2 genes	
Term_lmo0359	387647.0	387678.0	32.0	+	terminator		lmo0359
lmo0360	387697.0	388467.0	771.0	+	Gene		
anti0360	388392.0	388640.0	249.0	-	Srna	Mraheil et al. 2011	
lmo0360a	388451.0	388678.0	228.0	-	Gene		
rli26	388590.0	388707.0	118.0	-	Srna	Toledo-Arana et al. 2009	
Term_lmo0360	388761.0	388785.0	25.0	+	terminator		lmo0360
Term_lmo0361	388761.0	388785.0	25.0	-	terminator		lmo0361
lmo0361	388807.0	389541.0	735.0	-	Gene		
Operon_061	388807.0	389717.0	911.0	-	Operon	2 genes	
lmo0362	389538.0	389717.0	180.0	-	Gene		
Term_lmo0363	389747.0	389761.0	15.0	-	terminator		lmo0363
lmo0363	389813.0	390430.0	618.0	-	Gene		
lmo0364	390529.0	391473.0	945.0	+	Gene		
Term_lmo0364	391480.0	391499.0	20.0	+	terminator		lmo0364
lmo0365	391604.0	393052.0	1449.0	+	Gene		
Operon_062	391604.0	395529.0	3926.0	+	Operon	3 genes	
lmo0366	393086.0	394246.0	1161.0	+	Gene		
lmo0367	394264.0	395529.0	1266.0	+	Gene		
Term_lmo0367	395529.0	395552.0	24.0	+	terminator		lmo0367
lmo0368	395602.0	396111.0	510.0	+	Gene		
Operon_063	395602.0	397299.0	1698.0	+	Operon	3 genes	
lmo0369	396208.0	396927.0	720.0	+	Gene		
lmo0370	396964.0	397299.0	336.0	+	Gene		
Term_lmo0370	397306.0	397333.0	28.0	+	terminator		lmo0370
Term_lmo0371	397306.0	397333.0	28.0	-	terminator		lmo0371
lmo0371	397340.0	398053.0	714.0	-	Gene		
lmo0372	398210.0	399652.0	1443.0	+	Gene		
Operon_064	398210.0	401299.0	3090.0	+	Operon	3 genes	
lmo0373	399645.0	400979.0	1335.0	+	Gene		
lmo0374	400997.0	401299.0	303.0	+	Gene		
Term_lmo0374	401309.0	401333.0	25.0	+	terminator		lmo0374
lmo0375	401386.0	401580.0	195.0	+	Gene		
Term_lmo0375	401588.0	401615.0	28.0	+	terminator		lmo0375
Term_lmo0376	401588.0	401615.0	28.0	-	terminator		lmo0376
lmo0376	401619.0	402539.0	921.0	-	Gene		
lmo0377	402641.0	403060.0	420.0	+	Gene		
Term_lmo0377	403068.0	403091.0	24.0	+	terminator		lmo0377
lmo0378	403279.0	403725.0	447.0	+	Gene		
lmo0379	403743.0	404198.0	456.0	+	Gene		
lmo0380	404365.0	404994.0	630.0	+	Gene		
lmo0381	405221.0	405607.0	387.0	+	Gene		
Term_lmo0381	405637.0	405666.0	30.0	+	terminator		lmo0381
Term_lmo0382	405638.0	405665.0	28.0	-	terminator		lmo0382
lmo0382	405680.0	406441.0	762.0	-	Gene		
lmo0383	406637.0	408103.0	1467.0	+	Gene		
Operon_065	406637.0	411860.0	5224.0	+	Operon	4 genes	
lmo0384	408116.0	408937.0	822.0	+	Gene		
lmo0385	408954.0	409931.0	978.0	+	Gene		
lmo0386	409944.0	411860.0	1917.0	+	Gene		
anti0387	411795.0	412094.0	300.0	-	Srna	Wurtzel et al. 2012	
Term_lmo0386	411867.0	411898.0	32.0	+	terminator		lmo0386
lmo0387	411992.0	412363.0	372.0	+	Gene		
Operon_066	411992.0	412825.0	834.0	+	Operon	2 genes	
Term_lmo0387	412405.0	412415.0	11.0	+	terminator		lmo0387
lmo0388	412457.0	412825.0	369.0	+	Gene		
Term_lmo0388	412821.0	412839.0	19.0	+	terminator		lmo0388
Term_ltrA	412821.0	412839.0	19.0	-	terminator		ltrA
lmo0389	412849.0	413964.0	1116.0	-	Gene		ltrA
lmo0390	414095.0	414760.0	666.0	+	Gene		
lmo0391	414928.0	415227.0	300.0	+	Gene		
Operon_067	414928.0	416652.0	1725.0	+	Operon	3 genes	
lmo0392	415224.0	416168.0	945.0	+	Gene		
lmo0393	416203.0	416652.0	450.0	+	Gene		
Term_lmo0393	416660.0	416680.0	21.0	+	terminator		lmo0393
lmo0394	416796.0	417479.0	684.0	+	Gene		
Term_lmo0394	417489.0	417508.0	20.0	+	terminator		lmo0394
lmo0395	417535.0	417960.0	426.0	+	Gene		
lmo0396	417963.0	418763.0	801.0	-	Gene		proC
Term_lmo0395	418340.0	418354.0	15.0	+	terminator		lmo0395
lmo0397	418891.0	419373.0	483.0	+	Gene		
Term_lmo0397	419387.0	419421.0	35.0	+	terminator		lmo0397
lmo0398	419544.0	420002.0	459.0	+	Gene		
Operon_068	419544.0	426064.0	6521.0	+	Operon	5 genes	
lmo0399	419999.0	420331.0	333.0	+	Gene		
lmo0400	420335.0	421447.0	1113.0	+	Gene		
lmo0401	421469.0	424096.0	2628.0	+	Gene		
lmo0402	424130.0	426064.0	1935.0	+	Gene		
Term_lmo0402	426066.0	426091.0	26.0	+	terminator		lmo0402
lmo0403	426190.0	426606.0	417.0	+	Gene		
Operon_069	426190.0	426995.0	806.0	+	Operon	2 genes	
lmo0404	426597.0	426995.0	399.0	+	Gene		
Term_lmo0404	427008.0	427037.0	30.0	+	terminator		lmo0404
lmo0405	427104.0	428111.0	1008.0	+	Gene		
Operon_070	427104.0	429403.0	2300.0	+	Operon	4 genes	
lmo0406	428127.0	428507.0	381.0	+	Gene		
Term_lmo0406	428491.0	428513.0	23.0	+	terminator		lmo0406
lmo0407	428576.0	428968.0	393.0	+	Gene		
Term_lmo0407	428951.0	428965.0	15.0	+	terminator		lmo0407
lmo0408	428981.0	429403.0	423.0	+	Gene		
Term_lmo0408	429406.0	429425.0	20.0	+	terminator		lmo0408
lmo0409	429630.0	432095.0	2466.0	+	Gene		
Term_lmo0409	432104.0	432134.0	31.0	+	terminator		lmo0409
Term_lmo0411	432699.0	432720.0	22.0	-	terminator		lmo0411
lmo0411	433153.0	434745.0	1593.0	-	Gene		
rli27	434817.0	434929.0	113.0	+	Srna	Toledo-Arana et al. 2009	
Term_lmo0412	434909.0	434937.0	29.0	-	terminator		lmo0412
lmo0412	434945.0	435817.0	873.0	-	Gene		
lmo0413	436161.0	436352.0	192.0	+	Gene		
lmo0414	436379.0	437188.0	810.0	+	Gene		
Term_lmo0414	437313.0	437344.0	32.0	+	terminator		lmo0414
lmo0415	437482.0	438882.0	1401.0	+	Gene		
Term_lmo0415	438889.0	438919.0	31.0	+	terminator		lmo0415
lmo0416	439009.0	439212.0	204.0	+	Gene		
lmo0417	439214.0	439624.0	411.0	+	Gene		
Term_lmo0418	439644.0	439665.0	22.0	-	terminator		lmo0418
lmo0418	439677.0	439976.0	300.0	-	Gene		
Term_lmo0417	440030.0	440051.0	22.0	+	terminator		lmo0417
Term_lmo0419	440030.0	440051.0	22.0	-	terminator		lmo0419
lmo0419	440056.0	440610.0	555.0	-	Gene		
lmo0420	440758.0	441570.0	813.0	+	Gene		
Term_lmo0420	441557.0	441583.0	27.0	+	terminator		lmo0420
Term_lmo0421	441557.0	441583.0	27.0	-	terminator		lmo0421
lmo0421	441622.0	442872.0	1251.0	-	Gene		
anti0421	441667.0	441966.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo0422	442869.0	443300.0	432.0	-	Gene		lstR
Term_lstR	442876.0	442886.0	11.0	-	terminator		lstR
lmo0423	443303.0	443851.0	549.0	-	Gene		
Term_lmo0424	443990.0	444019.0	30.0	-	terminator		lmo0424
lmo0424	444031.0	444888.0	858.0	-	Gene		
anti0424	444354.0	444653.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo0425	445049.0	447010.0	1962.0	+	Gene		
lmo0426	447010.0	447474.0	465.0	+	Gene		
lmo0427	447471.0	447791.0	321.0	+	Gene		
lmo0428	447804.0	448910.0	1107.0	+	Gene		
lmo0429	448926.0	451508.0	2583.0	+	Gene		
Term_lmo0430	451512.0	451549.0	38.0	-	terminator		lmo0430
Term_lmo0429	451517.0	451544.0	28.0	+	terminator		lmo0429
lmo0430	451531.0	452406.0	876.0	-	Gene		
lmo0431	452524.0	453093.0	570.0	+	Gene		
lmo0432	453107.0	453853.0	747.0	+	Gene		
Term_lmo0432	453864.0	453892.0	29.0	+	terminator		lmo0432
rli77	454095.0	454227.0	133.0	+	Srna	Mraheil et al. 2011	
lmo0433	454534.0	456936.0	2403.0	+	Gene		inlA
Term_inlA	456951.0	456980.0	30.0	+	terminator		inlA
lmo0434	457021.0	458913.0	1893.0	+	Gene		inlB
Term_inlB	458928.0	458957.0	30.0	+	terminator		inlB
lmo0435	459681.0	465722.0	6042.0	+	Gene		
Term_lmo0435	465756.0	465781.0	26.0	+	terminator		lmo0435
Term_lmo0436	465875.0	465918.0	44.0	-	terminator		lmo0436
lmo0436	465934.0	466419.0	486.0	-	Gene		
lmo0437	466517.0	467362.0	846.0	+	Gene		
Term_lmo0437	467371.0	467397.0	27.0	+	terminator		lmo0437
lmo0438	467519.0	468136.0	618.0	+	Gene		
Term_lmo0438	468134.0	468171.0	38.0	+	terminator		lmo0438
Term_lmo0439	468134.0	468171.0	38.0	-	terminator		lmo0439
lmo0439	468169.0	469437.0	1269.0	-	Gene		
lmo0440	469575.0	470078.0	504.0	+	Gene		
Term_lmo0440	470086.0	470115.0	30.0	+	terminator		lmo0440
Term_lmo0441	470086.0	470115.0	30.0	-	terminator		lmo0441
lmo0441	470122.0	472158.0	2037.0	-	Gene		
anti0441	471939.0	472238.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo0442	472330.0	472644.0	315.0	+	Gene		
Term_lmo0442	472654.0	472682.0	29.0	+	terminator		lmo0442
lmo0443	472781.0	473710.0	930.0	+	Gene		
Term_lmo0443	473718.0	473743.0	26.0	+	terminator		lmo0443
lmo0444	473936.0	476716.0	2781.0	+	Gene		
Term_lmo0444	476723.0	476753.0	31.0	+	terminator		lmo0444
lmo0445	476960.0	478447.0	1488.0	+	Gene		
Term_lmo0445	478459.0	478476.0	18.0	+	terminator		lmo0445
lmo0446	478721.0	479710.0	990.0	+	Gene		
lmo0447	479765.0	481153.0	1389.0	+	Gene		
lmo0448	481250.0	482701.0	1452.0	+	Gene		
lmo0448a	482713.0	482868.0	156.0	+	Gene		
Term_lmo0448	482898.0	482936.0	39.0	+	terminator		lmo0448
lmo0449	483166.0	483891.0	726.0	+	Gene		
Term_lmo0449	483897.0	483928.0	32.0	+	terminator		lmo0449
Term_lmo0450	483897.0	483928.0	32.0	-	terminator		lmo0450
lmo0450	483934.0	484599.0	666.0	-	Gene		
lmo0451	484620.0	485375.0	756.0	-	Gene		
Term_lmo0452	485419.0	485429.0	11.0	-	terminator		lmo0452
lmo0452	485493.0	487652.0	2160.0	-	Gene		
lmo0453	487649.0	488797.0	1149.0	-	Gene		
lmo0454	488802.0	489749.0	948.0	-	Gene		
lmo0455	489905.0	491500.0	1596.0	+	Gene		
Term_lmo0455	491504.0	491541.0	38.0	+	terminator		lmo0455
lmo0456	491634.0	492917.0	1284.0	+	Gene		
lmo0457	492918.0	494018.0	1101.0	+	Gene		
lmo0458	494011.0	495561.0	1551.0	+	Gene		
Term_lmo0458	495592.0	495633.0	42.0	+	terminator		lmo0458
rli121	495786.0	496381.0	596.0	+	Srna	Wurtzel et al. 2012	
lmo0459	496381.0	497919.0	1539.0	+	Gene		
Term_lmo0459	497976.0	497999.0	24.0	+	terminator		lmo0459
lmo0460	498171.0	500240.0	2070.0	+	Gene		
lmo0461	500306.0	500779.0	474.0	+	Gene		
lmo0462	500799.0	501284.0	486.0	+	Gene		
Term_lmo0462	501308.0	501323.0	16.0	+	terminator		lmo0462
lmo0463	501312.0	501617.0	306.0	+	Gene		
lmo0464	501693.0	501959.0	267.0	+	Gene		
Term_lmo0464	502000.0	502024.0	25.0	+	terminator		lmo0464
lmo0464a	502198.0	502362.0	165.0	+	Gene		
Term_lmo0465	502368.0	502379.0	12.0	-	terminator		lmo0465
lmo0465	502424.0	502660.0	237.0	-	Gene		
lmo0466	502899.0	504629.0	1731.0	+	Gene		
lmo0467	504674.0	504997.0	324.0	+	Gene		
lmo0468	504972.0	505277.0	306.0	+	Gene		
lmo0469	505351.0	506223.0	873.0	+	Gene		
anti0469	506019.0	506103.0	85.0	-	Srna	Mraheil et al. 2011	
lmo0470	506368.0	506997.0	630.0	+	Gene		
anti0470	506669.0	506968.0	300.0	-	Srna	Wurtzel et al. 2012	
rli122	507021.0	507161.0	141.0	-	Srna	Wurtzel et al. 2012	
rli78	507068.0	507473.0	406.0	+	Srna	Mraheil et al. 2011	
rli28	507141.0	507372.0	232.0	-	Srna	Toledo-Arana et al. 2009	
Term_lmo0470	507425.0	507473.0	49.0	+	terminator		lmo0470
rli29	507450.0	507632.0	183.0	-	Srna	Toledo-Arana et al. 2009	
lmo0471	507723.0	508733.0	1011.0	+	Gene		
Term_lmo0471	508810.0	508834.0	25.0	+	terminator		lmo0471
lmo0472	509400.0	510287.0	888.0	+	Gene		
lmo0473	510190.0	511212.0	1023.0	+	Gene		
Term_lmo0472	510400.0	510426.0	27.0	+	terminator		lmo0472
lmo0474	511215.0	511562.0	348.0	+	Gene		
Term_lmo0474	511919.0	511930.0	12.0	+	terminator		lmo0474
lmo0475	511966.0	512208.0	243.0	+	Gene		
Term_lmo0475	512278.0	512301.0	24.0	+	terminator		lmo0475
Term_lmo0476	512282.0	512297.0	16.0	-	terminator		lmo0476
lmo0476	512291.0	513268.0	978.0	-	Gene		
rli5 - rliA	513584.0	513807.0	224.0	+	Srna	Mandin et al. 2007	
lmo0477	514004.0	514381.0	378.0	+	Gene		
Term_lmo0477	514390.0	514414.0	25.0	+	terminator		lmo0477
lmo0478	514681.0	515058.0	378.0	+	Gene		
Term_lmo0478	515135.0	515161.0	27.0	+	terminator		lmo0478
lmo0479	515391.0	515750.0	360.0	+	Gene		
Term_lmo0479	515773.0	515796.0	24.0	+	terminator		lmo0479
lmo0480	516076.0	516636.0	561.0	+	Gene		
lmo0481	516746.0	518446.0	1701.0	+	Gene		
Term_lmo0481	518456.0	518481.0	26.0	+	terminator		lmo0481
lmo0482	518597.0	519700.0	1104.0	+	Gene		
Term_lmo0482	519709.0	519738.0	30.0	+	terminator		lmo0482
lmo0483	519789.0	520268.0	480.0	+	Gene		
Term_lmo0483	520278.0	520308.0	31.0	+	terminator		lmo0483
lmo0484	520426.0	520791.0	366.0	+	Gene		
Term_lmo0484	520804.0	520829.0	26.0	+	terminator		lmo0484
lmo0485	520961.0	521536.0	576.0	+	Gene		
lmo0486	521601.0	521771.0	171.0	+	Gene		rpmF
lmo0487	521863.0	522591.0	729.0	+	Gene		
Term_lmo0487	522599.0	522622.0	24.0	+	terminator		lmo0487
Term_lmo0488	522599.0	522622.0	24.0	-	terminator		lmo0488
lmo0488	522628.0	523521.0	894.0	-	Gene		
lmo0489	523719.0	525713.0	1995.0	+	Gene		
Term_lmo0489	525715.0	525752.0	38.0	+	terminator		lmo0489
lmo0490	525813.0	526688.0	876.0	+	Gene		aroE
lmo0491	526754.0	527512.0	759.0	+	Gene		aroD
Term_aroD	527527.0	527561.0	35.0	+	terminator		aroD
Term_lmo0492	527527.0	527561.0	35.0	-	terminator		lmo0492
lmo0492	527580.0	528488.0	909.0	-	Gene		
Term_lmo0493	528521.0	528539.0	19.0	-	terminator		lmo0493
lmo0493	528563.0	530323.0	1761.0	-	Gene		
lmo0494	530515.0	531108.0	594.0	+	Gene		
rli65	531148.0	531266.0	119.0	+	Srna	Oliver et al. 2009	
Term_lmo0494	531241.0	531266.0	26.0	+	terminator		lmo0494
lmo0495	531294.0	532253.0	960.0	+	Gene		
Term_lmo0495	532267.0	532277.0	11.0	+	terminator		lmo0495
lmo0496	532328.0	532552.0	225.0	+	Gene		
Term_lmo0496	532567.0	532597.0	31.0	+	terminator		lmo0496
Term_lmo0497	532567.0	532597.0	31.0	-	terminator		lmo0497
lmo0497	532603.0	534111.0	1509.0	-	Gene		
lmo0498	534307.0	534756.0	450.0	+	Gene		
lmo0499	534753.0	535421.0	669.0	+	Gene		
lmo0500	535428.0	536078.0	651.0	+	Gene		
lmo0501	536187.0	538247.0	2061.0	+	Gene		
lmo0502	538251.0	538853.0	603.0	+	Gene		
lmo0503	538881.0	539348.0	468.0	+	Gene		
lmo0504	539365.0	539763.0	399.0	+	Gene		
lmo0505	539774.0	540424.0	651.0	+	Gene		
lmo0506	540421.0	541467.0	1047.0	+	Gene		
anti0506-rli30	540470.0	540769.0	300.0	-	Srna	Wurtzel et al. 2012	
